ID	S2P3_D01	S2P3_F01	S2P3_E01	S2P3_H01	S2P3_D02	S2P3_E02	S2P3_G01	S2P3_H02	S2P3_F02	S2P3_G02	S2P3_A03	S2P3_D03	S2P3_B03	S2P3_E03	S2P3_C03	S2P3_H03	S2P3_F03	S2P3_G03	S2P3_A04	S2P3_D04	S2P3_C04	S2P3_B04	S2P3_E04	S2P3_F04	S2P3_G04	S2P3_H04	S2P3_A05	S2P3_B05	S2P3_C05	S2P3_D05	S2P3_E05
DERA_8462	9.35274599866145	9.54575430021358	9.45777862024138	9.41862031775032	9.59743317908232	9.48643351126738	9.56389986842407	9.43586740824074	9.56976041920087	9.50098409656484	9.47266146514431	9.6263134019971	9.69353845239685	9.39584525522583	9.58848227048525	9.39057007178144	9.6459538871586	9.46917237928954	9.22543653983668	9.34313401772741	9.41630447585852	9.32133085272997	9.41495899045643	9.24401483522143	9.40495799936813	9.36321028210955	9.13517749237117	9.285002511732	9.28537588826748	9.2793007369392	9.23379475064468
MARC1_9196	7.56042462767963	8.37458482574045	7.7628042813608	7.97993529699788	7.54639701496248	7.2417799249452	7.95835642278679	7.95542976124061	7.57465611600886	7.17848419353021	7.54768877534938	8.41229277062567	8.17611149623472	7.43493667440742	7.62086922224932	7.0579102672012	8.03009461099355	7.74643813899871	7.30414860677006	7.20618244019833	8.22790918108151	7.13159749933034	7.28726724977834	7.47369449186896	6.5886269589154	8.77325242817236	6.96179504214501	7.31010444864669	8.88955836583324	7.98562684165985	8.54134709879276
LOC100360856_32354	1.01665763298064	0.706181100030131	0	0.653345777336004	1.582563926452	0.470429880777246	0.739418796672302	0.925204326954209	0.502612103777465	0	1.24468201930982	0.284213854635686	0.849417809238971	1.55475506457183	0.965339017197076	0.225675415531947	0.543235139095618	2.11358974795247	0.242487443454294	1.14542053817615	0.917360753675315	0.271640487426214	0.505346584463879	0.513958338755685	0	0.714316719689646	0	0.717671983610582	1.58032831897434	0	0.512576327049415
ITGAX_32980	2.4865902915497	1.53328390945932	2.12159918234292	1.71863386650304	2.0676477743896	2.27953741613641	0.739418796672302	2.29144552844305	1.9699093092001	0.965466207938866	2.44662820590576	2.68788101691475	2.26556441582703	3.19880600637965	1.87462481877398	0.746139216996242	1.98987939745751	2.11358974795247	1.18980211020901	2.01087472969277	1.95907846246602	1.8849247121454	1.52986563067931	1.5488471029204	1.36174507937952	1.5470143970993	1.587467514778	0.28076876690518	2.25084175340191	1.92794788264725	0.512576327049415
HS2ST1_8829	7.10434399146319	7.01335498806019	7.36838656954564	7.10149394818899	6.94829725582684	7.18175179723634	6.92493792458367	7.19604056123416	7.28192122938674	7.36512771648318	6.65555512534072	7.21982320367609	7.03438939566384	6.94097136774678	6.98781479237093	7.36550155483085	7.20276751104091	7.04783160838332	7.3371839418289	7.10607569168057	7.01581581175937	7.28512880742601	7.39366100297969	7.01556918790899	7.54316151186893	7.16655340601259	7.02239080778397	7.24007197194205	7.30193173307934	7.46117727080027	7.14530264175437
LMO4_32889	8.9755730704032	9.31205968256955	9.12688030726776	9.25377998793474	9.44059247769603	9.02639905726997	9.28456481803757	9.24387643305019	8.92147626410797	8.68680741167843	8.91573072886573	9.47075476670366	9.37431344625108	9.22520789108734	9.52498868668346	8.5677294028937	9.32344665298261	9.07292665556296	8.69511072478293	8.94045129404881	9.05821746812141	8.74564240571369	8.72873513544241	8.40916387487724	8.18965482212704	9.41422861130811	8.01776185146051	8.18079143611938	9.19081776369775	8.84198710532635	8.22594752518879
WDR61_10169	7.69117448317964	7.58750279397268	7.77389374119702	7.65041428268608	7.63014060032922	7.71656969902863	7.80699769300236	7.59302747760325	7.90325590545894	8.02574438893268	7.62604970390073	7.77311622356223	7.79369206193667	7.72944666434347	7.88895643000309	8.09688303387649	7.90770034384688	7.83158186468184	7.83840442059402	7.96512494664158	7.76412843610495	8.04843127494268	8.09951089680112	8.19727830754838	8.36705636660269	7.58764639956642	8.04995625635434	8.28979148101948	7.87775195720842	8.17309890904059	8.22594752518879
AK2_33292	10.2358333823776	10.6150160104254	10.2768139225102	10.377126661558	10.5024131050097	10.2241451885304	10.2305238003514	10.4143807658839	10.0807530252865	9.82724972179092	10.4038011966677	10.6136193054467	10.5993827597667	10.2075457829696	10.1778114051846	9.58567405403363	10.4075937235014	10.2158161318411	9.64998603693702	9.88637135939922	10.162155193714	9.61458507927048	9.83830925283483	9.64887559993599	9.18912348140386	10.662215408497	9.44911029343796	9.23238151099967	10.2453200505215	9.87364571306818	9.73697315813685
UCP1_32389	0	0	0	0	0	0.470429880777246	0	6.72216841967819	0	1.75776407460936	0	0	0	0.28133075230535	0.251573022626485	0	0	0.596409368603502	0	0.48957925266521	0	0	0	0	0.335322896004644	10.1558503109406	0	0	0	0	0
NUP85_9382	5.95144697787109	6.40916704050897	5.7715731655602	6.05094808969425	6.17834792360931	5.86895377658069	6.20898228739107	5.87854521095016	5.87073818511031	5.50144841885731	6.21816484427347	6.38790833872475	6.23581338094358	6.10484708456286	6.49739825521675	5.35616475978557	6.02772341657701	6.05592136535709	5.34758238036116	5.75297947864891	6.1266202568591	5.7614233332217	5.60936883932894	5.28867911466321	5.18285383356529	6.26335133974036	4.77620815728666	4.98743070264661	6.23047832754331	5.79681200350598	5.63319539892585
L1CAM_33172	1.6071302099674	1.17821079284832	1.42001357282913	2.14954196175589	0.846398300211284	1.72819634091543	2.12019121799477	1.88630021738079	1.62474760541541	1.53873127241221	1.43939919859797	0.903798810220862	1.48748160986226	1.65679555611662	2.52672274598695	1.33566674693962	0.297036779379115	1.34246751046031	0.93745981577899	1.93668406824042	1.68779646348931	1.80163744721101	2.05171398923499	1.19149204902782	0.835907315272124	1.74384032197431	1.22453984243212	0.28076876690518	1.95419326390727	1.65891826922183	1.3179316356452
SLC6A8_32561	7.39486981265966	7.73162942185531	7.3238080264919	7.63386686091841	7.46728315562567	7.01975118965832	7.2697458657295	7.21943594455755	7.12277386445688	6.86730807224094	7.47735494820517	7.56491721593318	7.67277314094784	7.34034779496523	7.43325176429376	6.92551388167917	7.61815529941261	7.15536336762565	7.17853624180121	7.26988792961755	7.60859906851976	6.69712251445746	6.99636868221288	7.2627405580819	6.51624015967524	7.42862869695234	6.68788359328316	6.66903991670494	7.61513035158016	7.13997082356738	7.16473496648139
CFLAR_8297	4.83931001281296	5.45748346833746	4.67692053015684	4.61384229302032	5.35404054229221	4.54598631567854	5.13523357396655	5.08583321176617	4.62972122983565	4.57680426551759	5.28570380696504	5.48436533301349	5.36066922565927	5.57010229637759	4.80018179151015	4.02140953445351	5.12248672483444	4.81420642284398	3.82560312432465	4.63448205701762	4.91186020564769	4.70424935889525	4.58919645509057	4.01726964337845	3.78882433538925	4.5760290434363	3.30105493173625	3.3252952578158	4.95776779061251	4.45487518627423	3.57024253021245
MYPN_32601	1.83109308119146	1.53328390945932	1.92339026510197	1.71863386650304	1.92334813065288	1.88700103309519	1.58904885712533	1.99874090252557	2.24822748996258	2.40248342324749	2.14540290374639	1.76350151893511	2.00239696212747	1.75209311447693	1.09964985582301	2.79209724842262	2.14707041868702	2.55176563499128	2.61467640004933	2.59704048924688	2.71239912713157	2.24160687893565	2.78083509925932	2.93233004875736	2.51345931133018	1.83302117306155	2.70361841656268	2.89632259795835	2.11012876155981	2.3504445258301	3.25276532717232
NALCN_32735	0.596088932126379	1.81799936808243	0.640275492489395	0	0.484399355030741	0.470429880777246	0	0.378124325671943	0.502612103777465	0	0.598006580869034	0	0.486340425244839	0.28133075230535	0	0	0.297036779379115	0.32880710866087	0.242487443454294	0	0.530398932071891	0.271640487426214	0	0.279746283824163	0	1.0481268545199	0	0.28076876690518	0	0	0
CDH1_8262	5.47531560491095	6.11269628323596	5.30543238338613	4.99692292881139	5.96454896193808	5.34726850309205	6.05769517528169	5.76388658778	4.93504128967757	4.88659077566304	5.51365691347593	6.41761032244709	5.83602908666	5.9425994853466	6.48210720138558	4.108955712352	5.65482369414211	5.54903532335376	3.98417754587139	5.29209483163154	6.10349973619617	5.06726085987705	5.04828067601167	4.48530684429769	4.21188468064531	5.85322877219696	3.5269916365329	4.15037127933509	6.02044174258191	5.4216021873843	4.42469263307811
UROC1_33128	0	0.706181100030131	0	0	0	0	0	0.378124325671943	0	0	0	0.284213854635686	0.263567408350574	0.28133075230535	0.251573022626485	0	0	0	0	0.265458106268268	0	0.500148829666127	0	0	0	0.279255731116901	0.876177553748429	0.717671983610582	0	0.517587462674905	0
HSD11B2_32369	8.51483295373824	8.8905981678782	8.55396926862938	8.56626563577705	8.70031285726749	8.68773344294396	8.79944378091714	8.77640191550825	8.43500708935574	8.48678177678172	8.52785613524756	9.11337337766425	8.94980250229054	8.62029294313261	9.09887246337306	8.37884159428962	8.86916183084725	8.52983343209718	8.13930595853055	8.21998159885365	8.61310716769135	8.28433643218927	8.46752087831953	7.87447521141501	8.27378092073457	8.68916065689337	7.85860807199913	8.01934053931143	8.61876963104222	8.30789035622042	6.99900962194701
LGMN_8994	12.9981837882601	13.0275249004718	13.1961121812414	13.0566127655122	12.9281358609777	13.0588361406438	12.6902153801531	13.1312545829669	13.2646025815477	13.2350854911348	13.0435261732146	12.9598672630263	13.0740535731805	12.6216408971309	12.647083440887	13.0878463343686	13.2239312327021	12.8445884252547	13.5320468504824	12.8812562145113	12.884324228267	12.6508806080858	12.9903060372137	13.3639108325989	12.9274722909699	13.000526241675	13.4816192119069	13.0519596173771	13.1429850313576	12.9850638646677	13.1932251774164
PSMF1_9605	3.61535606555859	3.95643166269676	3.39185774029438	3.26185760820233	3.50767865355138	3.77844350014888	3.70609467328784	3.94328849284227	3.7552393201545	2.84649608850492	3.35687998188636	4.60281774188901	4.00299558092166	3.73042006730997	3.89790114600902	3.13568745327399	3.43703952895679	3.73191888153225	2.22051968067964	3.15034670025702	3.88500656934989	3.39647019578847	3.67185957342028	2.71446878288364	3.38124892148642	3.91604963869886	2.84453465456023	3.29403614075072	4.22436889900809	3.42089801354479	2.71055662716757
HSDL2_8837	7.89717071662583	8.32431002115856	7.67876749886634	7.90606319133417	8.22619281303813	7.84064685064616	8.21067562710911	8.08366681403562	7.60276757726395	7.17848419353021	8.09482599028174	8.61417607613708	8.39893391744449	8.12953410975197	8.0869182211338	6.83640548273292	8.05262986120044	8.04656582959722	6.67030053388097	7.32363960606191	7.80339771530383	7.163221709324	7.68291634229317	6.51592245658807	6.72690696912723	8.64904499623106	6.11917900722582	6.52502014075687	8.12177845415044	7.50124820715239	7.46910404272085
PGAM2_32589	5.57157951383752	5.96008392268438	5.59941524120642	6.01306192848651	6.04521439126522	5.73960582119252	5.78737378039973	6.38204537137114	5.49755808904778	5.73871904051359	5.5615134963016	5.69912639438403	6.35011274619689	5.19937213930773	5.25354948168478	5.89280315999649	5.90098520255247	5.65543963562361	5.40479842347552	4.76883523419709	5.65307338237692	5.11116139840347	5.28397808890415	5.24049736143791	4.92152642747439	6.54651219080927	5.03338840396036	5.34095171635936	6.00562050697635	5.50622778216419	5.2360032026043
TCEB1_33163	9.88483872674525	9.62404011414614	9.93457080266845	9.87098294662859	9.93451364138343	9.96729071110326	9.99148677287817	9.75687926076285	9.92679911952236	9.89810369864289	9.73425582929228	9.71943292980357	9.93982974767133	10.0421010012401	10.0596871106328	9.85779848523728	9.99169590134403	10.0326291977778	10.0194080791288	10.0200920322181	9.94132379429645	9.97296970144872	9.83996096644973	9.85959256880007	9.92328694007333	9.72138814300589	9.62488724196749	9.60178848705289	9.58654703270534	9.64508094656163	9.64041430768698
PIN1_9485	8.66239904844547	8.90016408577484	8.55396926862938	8.65299143205622	9.15980502091466	8.69446185394137	9.12419009082261	8.50730875553919	8.44020974965291	8.15191255451011	8.92795340210922	9.24293546480087	9.0573863560815	9.04582159591635	9.01529680188335	7.61765505333474	8.81013218310521	8.8684689696265	7.55221763218207	8.44154292376749	8.74968013376883	8.19230209251565	8.34259350933676	7.93249127136469	7.66905972985954	8.71211769185246	7.28759187510354	7.28448755194766	8.65879099434814	8.2740981868969	8.02086979689706
MMRN2_32997	4.91465765639105	4.52993286117896	5.06179140879536	4.71169896696091	4.77263615104826	5.12622778912288	5.13523357396655	5.03399608795077	4.50286353943435	4.54771628137178	5.29831260658643	5.27314834829023	4.91956602610228	5.44019247395134	5.63717958667634	4.30706602187074	4.88641785675189	4.81420642284398	4.4014509901378	5.24675898586577	4.39195901165481	4.97523673927376	4.89400797051882	4.57869764609236	5.0178849759078	5.59092153110895	4.09099806878307	4.28365642171743	5.10409069811226	5.3698432422691	4.62503958143686
PFKP_32690	7.74377523849684	7.50464593119429	7.19222334593261	7.40921604634077	8.22041436868246	7.88602632974594	8.52836315281985	7.27072833492517	7.48015809540623	7.22516242451982	8.2227009088758	7.92819037714139	7.65135695105268	8.42896037480695	9.03586376725568	6.60504492303171	7.31265833633133	8.08922752544778	6.84124390993244	8.84163367111485	7.60859906851976	8.07194803203532	7.8845947641826	7.66227994070261	7.67091332732919	8.47640063437022	6.4102710203675	7.44607046238465	7.69120256620616	8.0039333191342	7.46214027661796
TNNI1_33096	2.1957544380426	1.53328390945932	2.45128077917686	0	1.76299495522569	2.49217802362173	2.12019121799477	2.74273278185015	2.11576950301242	1.2803872284027	2.08846392221407	2.53366882656169	2.32448471298143	2.15219839162703	1.71635596560414	1.67862146927532	1.50026484984348	2.67253018842655	1.40450850100571	1.49475303370675	2.18733328747427	1.02566574620457	1.89782825644425	2.07372447579355	1.03325666639768	2.45547631453399	1.11750083568303	0.515696433893829	1.77933763594544	2.28807323366982	1.64753440686079
FABP4_8590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRB_32629	2.72851791467425	1.17821079284832	1.42001357282913	1.10139661016701	2.19881773617432	1.54972399843696	1.22589572069811	2.37715562659704	1.41527498583315	1.53873127241221	2.08846392221407	2.42086779791347	2.13997305896161	2.67420856020249	2.42803584080055	1.23547981006853	1.61238303529239	1.83177366944275	1.5009582602125	1.59463296718266	2.71239912713157	1.16548003615336	1.63102118562175	0.892138788945248	1.20682997128291	1.99637471906399	1.00187916819631	0.717671983610582	2.11012876155981	1.84372501080033	1.047181508214
RSU1_9756	7.01585980312789	7.35686375522805	7.48544242035474	7.07722047246731	6.9057237091611	7.30645436485	7.11808604251985	7.3011989597522	7.25067588232673	7.45795069205143	6.90882128567933	6.99693634050332	6.84363044963476	7.02685034598982	7.29483346974516	7.63373455961785	7.24251526540424	7.26746760570741	7.41196296253918	7.22967483666392	7.12317301253734	7.39930426229927	7.56483144860079	7.16502347876489	7.65226930361283	7.0803878317463	7.57359175793754	7.22771749176554	7.30193173307934	6.93390508562914	7.25815420475807
STRBP_33130	8.9414495927456	8.94336832360424	8.73509891040884	8.84493172389608	8.97082239602113	8.7289525385367	9.0477727558457	8.71394381436393	8.95093508888948	8.85356049506839	8.75121944863828	8.9853443199508	9.02555674079344	9.05461088259918	9.08830782577422	8.65697462688551	8.98304440683999	9.09605482206663	8.46114722182898	8.93569766630755	9.00493704725204	8.76363457587448	8.84252331889105	8.64567003461142	8.81464590529935	8.72673714059265	8.21563153542342	8.5657007024462	8.8996142647608	8.86420217406209	8.57723915310405
CCL3_32935	1.6071302099674	1.17821079284832	1.42001357282913	1.95011656652638	0.484399355030741	1.88700103309519	2.50754651279966	1.48434766805499	1.17013610253216	0.965466207938866	1.6896134721336	2.01737009188107	2.13997305896161	1.84148392756623	2.01723470923419	1.01145794304477	1.71641283105045	0.596409368603502	0.93745981577899	0.854451081232043	1.22217738534714	1.61908302273207	1.03468113288645	0.513958338755685	0.607218572769936	1.31902859928876	0.586215551445097	0	0.528377713143998	0.897719560247663	0.890011579764077
GAP43_32848	1.01665763298064	0.706181100030131	0	0	1.13554135061011	0	0	1.32092090483233	0.874641839287121	0.56203206387089	0.424831599371384	1.20569221402047	0.849417809238971	0.896280788125257	0.652154549109089	0.225675415531947	0.543235139095618	0.32880710866087	0.450022209874807	0	0.530398932071891	0.870833347436851	1.03468113288645	0.715405024491026	0	1.0481268545199	0	0.515696433893829	0.288244225002787	0	0.512576327049415
ARNTL_8086	8.26423732614429	7.76969929530013	7.69441552378806	8.16981760948589	7.97025581611131	8.4412199558641	8.01172596844017	8.18666829446095	8.19143787430777	8.67003363593275	6.87344612433275	7.85680712217021	7.76738851495029	7.49815786319161	8.08489515916671	8.78487859904229	8.17750074992258	7.93479759582509	8.86613511817106	7.30163989248432	7.93887790137023	7.60059319510144	8.0398249109848	7.60158642797084	7.28692026955227	5.11868563653831	7.61967287454335	7.97198124784685	6.98682252603993	7.72373037757861	8.10262826977454
CRK_8382	7.93083326944308	8.09364352700618	7.71373985887656	7.88174240336217	8.07002005935837	7.77867588238898	8.20086119585088	7.92016882402553	7.81789494709586	7.35256787568979	8.01304609828681	8.35970897473247	8.24254435458849	8.23845683651079	8.20804115390769	7.14505969441445	7.99432477141847	7.98813221163352	7.32076082906415	7.93209234199664	8.04098004072142	7.60366987343898	7.51937661293245	7.37672117987434	7.20229823979721	8.09095572547557	6.74293882652372	6.96039802568205	8.07047812735999	7.72667274958642	7.22768167978886
