ID	S5P4_B04	S5P4_C04	S5P4_H03	S5P4_A04	S5P4_D04	S5P4_E04	S5P4_F04	S5P4_G04	S5P4_H04	S5P4_B05	S5P4_C05	S5P4_A05	S5P4_D05	S5P4_G05	S5P4_E05	S5P4_F05	S5P4_A06	S5P4_C06	S5P4_B06	S5P4_H05	S5P4_G06	S5P4_F06	S5P4_D06	S5P4_E06	S5P4_B07	S5P4_H06	S5P4_C07	S5P4_A07	S5P4_F07	S5P4_E07	S5P4_G07	S5P4_D07	S5P4_B08	S5P4_C08	S5P4_H07	S5P4_A08
FEZ2_8631	3.1696332676714	3.71960304295077	3.10336012582803	3.49217824034338	3.51020077783632	3.44770907636342	3.53470240497274	3.4486110245082	3.1957580213312	3.81211915599942	3.37617751289192	3.52248953606192	3.79351260241684	3.68766670779617	3.68500368403002	3.15190104599676	3.38086628684964	3.83284021370087	3.21898912136311	3.38502303854502	3.27621846477728	3.32513771478198	3.71607763766699	3.42854317495697	2.98526616704668	3.7082372747299	3.48039871723144	3.63481012491455	3.80734159618232	3.3343092584423	3.36402167017668	3.17856328600828	3.46677948089821	3.3384602800197	2.91393542747246	3.66037746277252
ECI3_8522	10.7616552957936	10.6638190658529	10.6532468479719	10.6107692976925	10.3063046020215	10.5209625057417	10.448450195525	10.6026193658308	10.51748908184	10.6642747375134	10.1957808813749	10.7245544745565	10.6658652248158	10.6991373772814	10.6447803060016	10.5957269743702	10.6015448851675	10.6090808078637	10.697165385818	10.5233004061937	10.6886250321596	10.5761689615752	10.8534279197874	10.6407610988104	10.7733153766414	10.7505726573096	10.6336496728673	10.6550113939234	10.7325696557483	10.7261217595943	10.671462074474	10.7406836909651	10.6517930200466	10.5243258589029	10.5926985377037	10.4830217138124
TLE1_10026	4.3129341582183	4.11305350386283	4.17687379360962	4.57718959212	3.97028899713986	4.41911760944647	4.34006325517319	4.11104564318413	4.24471460476187	4.29329915956938	4.20842749246104	4.39976046324603	4.50713730595849	4.5317841692084	4.65988530450158	4.29338545458614	4.6355436929671	4.46912102356796	4.51685298384792	4.05948565123823	3.92760661983703	4.26829223670905	4.471405592042	4.56325944570887	4.44335085475901	4.37113348635561	4.47685339434816	4.23175138640089	4.47315797045167	4.68159054694619	4.21406578631267	4.3791086678602	4.21709832630087	4.31451328021187	4.18849208469095	4.38964177926206
OBP3_33099	1.2866874622759	1.06139548088206	1.14284805991656	1.47221601883853	1.60313929511429	0.251683724758089	0	0.952812184965196	0.918742005946734	1.54837015465103	1.43618002734638	1.92513401889158	1.58327705301247	1.50806755030733	1.19998186163104	1.27252584524375	1.03304022872506	1.18522664878216	0.491012954594391	1.05208742810515	1.8610688987679	1.48772014120685	1.19639799885426	1.07716457466948	1.86607343439768	0.885222418262295	1.12533073788009	2.06458741076648	0.752066656501123	1.49428134443841	0.868937367660317	1.0623878021033	0	1.22276700238213	0.375315636463645	1.3202430179194
POLR3B_32505	4.94266606457261	4.74789171121101	4.79453168126928	4.91553495455075	4.66995879065567	4.61136627376929	4.64767380578958	4.75546707965651	4.53064775225446	5.05723195450882	4.52137676590952	5.15468853579252	4.8774805977641	4.87179844421287	5.30561885800356	4.90321283945279	5.125202949579	5.12466581263722	4.84659588203836	4.48996398797449	5.08362141276896	4.99554250286141	4.96463101666338	5.34027444325394	4.9310343869524	4.92765780818586	5.15932871292289	5.0614808849018	4.90518837343541	5.10806843341585	5.06319877751762	4.89401097872977	4.75028332317444	5.23585451715329	4.89825485558163	4.89613798424462
CPSF4_8372	9.1840518457558	9.31926971003478	9.20768537398269	9.26529503293688	8.83447484591665	9.16281583593379	9.16070992812445	9.21706758208274	9.16008725765712	9.17926922458738	8.80660659979128	9.2667258890653	9.14468047847529	9.17404526888455	9.13969877728044	9.18362308300109	9.15215555002328	9.28712612045176	9.19135139014331	9.02101868991439	9.15533500568095	9.00158505434947	9.23519790507798	9.20162224026848	9.31356499890808	9.18506337322151	9.25031710140251	9.23867230125595	9.14271975679321	9.31287117751858	9.28119740109638	9.32117139093957	9.33527520010878	9.42342011214026	9.2814312999169	9.24630851834716
PRDX3_32368	10.345077294377	10.2602450887133	10.2842034448319	10.2719654969517	10.0805375898966	10.3181561223609	10.3056981314059	10.2962051696614	10.3018908594074	10.254025521009	9.89595961928102	10.3763622001211	10.3745629921829	10.2973686355704	10.3238287005537	10.1593468085319	10.2531328279792	10.2453620638698	10.2626155804029	10.2364412857491	10.1554021879427	10.1543254154731	10.3011164776525	10.1984900713137	10.3423623857055	10.3954928220504	10.294627394786	10.3037338414898	10.2545792065876	10.2183098590722	10.2548912358951	10.2616366570623	10.376329099658	10.1434710459877	10.2404307698679	10.348315878005
SMC1A_9897	8.25913368263902	8.37446282675335	7.97997353553895	8.24343809953159	8.80650980702491	8.34096497653141	8.34292337598264	8.33225804854443	8.19365383139663	8.10314345587166	8.88678849028628	8.15731297843579	8.3545420129075	8.26952998464434	8.4187285732101	8.46574821156197	8.22801257129863	8.31966214691878	8.31951995021745	7.95991464081221	8.25555341716549	8.5942371729974	8.26631944723393	8.29660244956374	8.15622342621032	8.31962948538994	8.13088078763321	8.33816111835639	8.25165496418348	8.3637003832696	8.17375192438965	8.18136483896065	8.3197162310381	8.4105158543673	8.02698998653003	8.29793323502789
AHRR_32460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTTN_8406	9.78424158326002	9.84090501193186	9.63375685742555	9.84916747300884	9.54638642740962	9.8672269931831	9.88251368342183	9.8104213616816	9.71036106648942	9.80055189249716	9.2071962919271	9.69179097005243	9.70617484268	9.64825977010779	9.83014994384489	9.5468125995369	9.53081673302147	9.77096767378168	9.76157596101143	9.64719177295639	9.40209124438499	9.53255221966469	9.67660496576794	9.62025790447925	9.67527212123609	9.7211434125532	9.65521044826435	9.57427746791396	9.63959611691561	9.64303760642809	9.60734982929464	9.55914799597351	9.72238257552721	9.56903299992585	9.49964863274517	9.70080905295499
RASSF1_32475	6.30491691206637	6.21873788809127	6.3717337608621	6.62346092338859	6.17247712693708	6.461107549952	6.56036368845607	6.47796028621344	6.39420839131571	6.20810762254639	5.84580063727473	6.53877227672213	6.66204208867642	6.6553013416152	6.65939173666576	5.53315621469498	6.56288471184074	6.43224803718957	6.44884927989213	6.23023034047332	6.25355708642396	6.28799723276441	6.47303060094478	6.44872054826443	6.45094605686029	6.15164239321467	6.42345739857593	6.49390365733463	6.55187953793678	6.70849840454612	6.42118145187543	6.47478515138228	5.4698493764919	6.58059302908853	6.18203113743146	6.44292734252954
GSTA4_8757	8.12255272262164	8.00121491026363	8.13593655499321	7.8312361107549	8.04944427621676	7.39035243584858	7.34842548972919	7.86674410158506	7.6169818127841	8.30979246512496	8.25011276571674	8.93222340180572	7.79262024050143	8.29610879711045	7.83782168338725	8.0550906219926	8.24204104049881	8.4239513387502	8.20723817236398	7.38712829023673	7.80732515442572	8.04808304674891	8.36570413286669	8.32184259689194	8.14174375426837	7.95493288434896	8.41779083716508	7.96706133419617	7.60289617090311	8.26488344465418	7.93767828297256	8.48026358540265	8.18528061210569	8.97379342826421	8.03600055648175	7.96394744649419
VAPB_10147	7.36739429617764	7.66810451562011	7.34779077742572	7.39905733585297	8.24237973213186	7.58048633684581	7.56924801860577	7.43282481758822	7.44824763015179	7.43781344651278	8.20390772496202	7.39821711076459	7.65807380464423	7.29411338194032	7.46364969866371	7.5127977103659	7.42601854209035	7.53903095708399	7.3176264801529	7.85945962140545	7.25405909526392	7.83944271848785	7.68731874404035	7.23894438940678	7.30836170109067	7.58025361370426	7.39693781100452	7.3351033024754	7.50485697305591	7.38945208908437	7.49764424573691	7.46309669558228	7.30582748523275	7.30341714040058	7.5853403269543	7.22762996674448
ORC1_9397	0.400458371678369	0.520829217103118	0.427809997510184	0.479570286478879	0	0.465913490433378	0.566888041250161	0.458651638527352	0.800790266648939	1.04919132467898	0.278881930887001	0.232485877435403	0.529737062423414	0.691322135454819	0.454888136708366	0	0.702922744143031	0.327455402612137	0.491012954594391	0.515420939035643	0	0.29343735388006	1.02384745068867	0.530024904738634	0.687486059634066	0	0.959927705525612	0.953241849687233	0.296390337615015	1.02745246962271	0.695760388172199	0.284131530378721	0.660073854351153	0.530716426269917	0.375315636463645	0.99859590590805
NPM1_32887	11.316835775798	11.3221143812401	11.2869172375949	11.3901741885878	11.4198094291094	11.364231906255	11.3049908693556	11.3614447732353	11.3705578287141	11.2970063692794	11.61286808688	11.2222092246335	11.247704740601	11.3132702225432	11.3756273707492	11.4510638742224	11.3388773954387	11.3470886691191	11.4507391991461	11.4513817700304	11.2450148247557	11.5224881645236	11.339466367156	11.2142781797817	11.3582267608308	11.385395885361	11.5108441715591	11.4047971722004	11.3013013360881	11.3600054959281	11.2746534348932	11.3681689145157	11.4261329582386	11.4986733395577	11.458414278797	11.3844908418561
F12_8587	0.84785104704359	0.520829217103118	0	0.989735398933805	1.27895158568227	0.465913490433378	0.311110614728061	0.24747599741	0.374980521010198	0.715121747083835	1.04702970665331	0.432654973990005	0.529737062423414	0	0.800208725898032	0.855234136771436	1.03304022872506	0	0.685399270896933	0.28060666552613	0	0.29343735388006	0.600904519675849	0.289217202955251	0.859147701656615	0.709543872549487	0.306032491765394	0.643146131155268	0.752066656501123	0.332971847277051	0.270922740372511	0.903584474762644	0.255062979063822	0.289625812622966	0.199828303884742	0.414335623048607
RCN1_33000	4.9351422699868	4.53442046377027	4.56132291872466	4.89656082870028	4.39044479902707	4.55399359081991	4.57669927481355	4.50505857035273	4.36388979034751	4.62877386359694	4.28932699849291	4.79458271599494	4.72850820731369	4.60650034101383	4.9467055986491	4.61250097279353	4.76332126970304	4.48562335300269	4.81577514065347	4.4621273291942	4.71559495790102	4.28508093698363	4.58446281443206	4.70506046949048	4.8721062967875	4.42900976404187	4.41427539404799	4.52949359744378	4.42801583522355	4.72472279641853	4.43682347528997	4.56306115578282	4.69749756588499	4.66990848513268	4.20019936999954	4.88805616750095
CYBA_32388	9.11830205193689	9.20806557538773	9.42972918560825	8.57564061701765	8.70024643575181	9.0645559349749	9.1288144146663	8.95624010753903	9.38040700380645	9.35399545267625	8.48548377318054	9.42922738540606	9.05125092673859	9.00539151904125	8.95053002287312	8.82548283716485	8.97630031176597	9.23744378716523	9.46527238412591	8.98418178101639	8.62808749881313	8.84763608223598	9.23024203940103	9.35571755706997	9.3400798729417	9.42039001106598	9.11299448050658	9.1624657786557	9.10437751652834	8.92155672853849	9.25167797509327	9.16143394399193	9.35244947007351	9.1181530834767	9.20141310358778	9.13930247876342
ARHGAP9_32400	2.75674359755507	2.35907326589181	2.9181210822631	2.56781403343582	2.34371292730365	2.08410809096937	2.27816282612395	2.35524889688085	2.52334935525728	1.91852397066861	1.43618002734638	2.27705241366456	2.50041803056603	2.29086577878692	2.7539224090062	2.27590056863783	2.04928085376756	2.19130215280309	2.69450645225448	2.40438855831113	2.45304450483667	2.68108113282444	3.12928425216739	2.80599003204761	2.50596879564312	2.55349169166216	2.83670798955932	2.40778932883072	2.4150258391447	3.17756183997445	2.67153384889986	3.1074696106727	2.16381463493278	2.66351699295537	1.93458121268365	2.27079067489732
YKT6_10189	8.08989130148156	8.14109784993268	8.07537454871209	8.33348959809931	8.57091305314944	8.14507519697364	8.03672337467093	8.09023589087547	8.09921467392532	8.16142318000263	8.96582750298306	8.16612217938058	8.29056757093818	8.03267552897288	8.29988730898666	8.4649226085475	8.13334351614854	8.31158577744998	8.18831316961622	7.90669401836097	8.24307110031629	8.51283619800652	8.26510849349308	8.05790816217675	8.24308598928462	8.22784050269523	8.16691304978067	8.19525017226188	8.14061369044344	8.27459163699382	8.12120196397163	8.16285584805165	8.22218573876898	8.27729474751465	7.9708577084092	8.05157923101169
RRM1_32657	7.09095089689467	6.89005633246117	7.09444388624298	7.10263284244662	6.80566902616426	6.90607027099429	6.73675100056588	6.92271601540217	6.98024131152177	7.10726213004838	6.35819615518135	7.14552964388228	6.94520969345961	7.16203976625253	7.12166138678951	6.81310081895752	7.15020986112731	7.15135372255712	7.09826592704315	7.01323026991618	7.05135424018673	6.85559625493344	7.09134861065853	7.35499146268658	7.0778940932873	6.91209844199546	7.13844012741873	7.22565586972807	7.11400201294172	7.18329397968142	7.10812795204295	7.01844639485977	6.93602024043685	6.98933497990716	6.73442207654581	7.25930361034314
MLF1_32449	1.08389088296083	1.06139548088206	1.14284805991656	1.25105191513112	1.50295837846071	1.4411447083714	1.54858426425312	0.806129049624685	1.12914331137743	0.891804627631644	0.713487130642288	0.906342569431829	0.916348316445747	1.50806755030733	1.07863003034517	1.14638052806068	1.03304022872506	0.819173330885158	0.685399270896933	0.28060666552613	1.63515709887328	1.36675450455492	0	1.68695790784816	0.859147701656615	1.64044666108062	1.12533073788009	1.69907391046777	0.752066656501123	1.3548089246555	1.61626030427609	0.72511385657887	1.34885713189792	1.22276700238213	0.672874825264441	0.873192725224647
TMCO1_10035	9.8755136291206	9.8048928980441	10.1142233764928	9.9686702235968	10.0750964353101	9.82146363474943	9.80351267642485	9.77388271830708	9.90291866733746	9.8697927842313	10.4805249588354	10.0060290557477	9.92245110451946	9.7330354013307	9.7526107480765	10.1234354513922	9.93131472855262	9.80588410388224	9.91909633618207	9.71362701929253	9.80673372078715	10.2240016102589	9.99270374428074	9.85137214607072	10.0067973449442	10.1446871133639	9.98015993879645	9.94090975475764	9.85422524978669	9.88524496464723	9.85978449223916	9.84554088450396	10.0235414723669	9.95307249203208	9.88274909390002	9.94117321342003
LOC100134871_32288	10.4045155682202	10.5679050373605	11.0384937379979	11.0388866305656	10.9799076889443	10.5706251617136	10.7894266826339	10.6796954931901	10.3089971307525	10.673372549167	11.301624486055	10.2628877087234	10.3578324138051	10.8992346089027	10.7284815577249	11.0656655759354	10.8291802342045	10.9612883261508	10.9148712072389	10.2196540335023	11.2840744812444	10.7773829439385	10.7741364033555	10.5181540325724	10.6879782375251	10.2704716076984	10.2577899142488	10.5030332560436	9.99919449494903	10.7615037680041	10.0584375428165	10.1730156898245	10.6141958714705	10.3585734501144	9.31479594915255	10.6613431290811
MBL1_9200	6.2990671691031	5.86229088923549	6.3717337608621	5.82775435737982	5.97160130265373	5.64336916031292	5.66039410574734	5.52076224264469	5.84288303183432	5.96305359343195	6.07757052689379	6.16625989778905	5.82477014783454	6.1679725827863	5.96652973697812	6.22546822417772	6.02315593883594	5.83429687297962	5.81612287280235	5.75000535867934	6.00419600659227	5.28980126868249	6.00656121876361	6.38883432926508	6.07770765400173	5.66573810140694	5.94789749664993	6.1039639289992	5.97283973553302	5.81495923565914	5.78999931840988	5.93773366630999	6.17326186608691	6.07627344159358	5.91351418473806	5.89609085314313
WRB_10178	3.38375304261428	3.10578607092734	3.31830829785842	2.7479803210454	2.87143241226047	3.00935524312536	2.95206284325793	2.98618357429124	3.39208457264975	3.74466563725828	2.71030741546241	3.76444654953629	3.30353545308461	3.23293030346135	3.38574181184377	3.39319168035512	3.26001396912775	2.97811365901012	3.15476315279271	3.3244699004568	3.01942995115568	3.25869356733144	2.94797900153121	3.36779550188153	3.67835503167822	3.30655655964723	3.59767965425792	3.26501843062195	2.74452660430413	3.25806330985357	3.1789683950797	3.40296623586577	3.38901661747469	3.3384602800197	2.85590790413898	3.36669638539581
ASS1_33159	11.4709610003729	11.8176517677499	11.263711129422	10.9064450692183	10.9893395613926	11.4844573232454	11.5900831091956	11.3521804269182	11.5449975790433	11.5650460783384	10.7915724954344	11.4777849841196	11.4444978072937	11.3037119633752	11.1598012185508	10.9599117665194	11.3150205104187	11.448035458042	11.6651099435954	11.3428716371298	11.1229340591586	11.159109843449	11.4145677215646	11.5907093163054	11.5733011944538	11.5704590899647	11.2029897651641	11.4135381922013	11.6296458391625	11.105576082134	11.5635619293335	11.3556403598816	11.4035499463324	11.2537804191766	11.543806946591	11.2733159832219
OLR59_9393	1.08389088296083	1.2043529952252	0.897608383514375	1.12630214556608	1.27895158568227	1.10001880946068	0.972802679821865	1.08594837680225	0.672329467058004	0.891804627631644	1.647334149128	0.906342569431829	1.07667205905874	1.15673659008295	0.946125440636326	2.391637053485	1.72330971010049	1.82699882429752	1.39051651959665	1.44235678312148	0.610278086627187	0.927689582248364	0.827819633529912	1.35266781781314	1.39392834087497	0.709543872549487	0.959927705525612	1.20833374494683	1.49801759378879	1.49428134443841	1.16316108758866	1.66756077406605	0.660073854351153	1.07834752439485	0.91943156877097	0.873192725224647
