ID	S5P1_D01	S5P1_E01	S5P1_G01	S5P1_F01	S5P1_F02	S5P1_D02	S5P1_H01	S5P1_E02	S5P1_H02	S5P1_A03	S5P1_G02	S5P1_B03	S5P1_E03	S5P1_D03	S5P1_C03	S5P1_F03	S5P1_H03	S5P1_B04	S5P1_A04	S5P1_G03	S5P1_E04	S5P1_F04	S5P1_C04	S5P1_D04	S5P1_G04	S5P1_A05	S5P1_H04	S5P1_B05	S5P1_D05	S5P1_F05	S5P1_E05	S5P1_C05	S5P1_G05	S5P1_A06	S5P1_H05
HSP90B1_8840	9.2970554427469	9.45672107668827	9.42376236838547	9.34543117288854	9.10304098911311	9.08512812162671	9.38188553206371	9.16637147052078	9.64463647114053	9.14772571314162	9.55385420002668	9.3429996630473	9.22426859766607	9.43875816227373	8.9906471283973	8.84601699156826	8.81312246603277	9.01175207243498	9.20543557509101	9.50577573129141	9.10859287496696	9.66951860254365	9.26344537104096	9.45536711429421	9.7893550810424	9.0517882113598	9.22825172619003	9.59918501259769	9.23640570964376	9.32196696395413	9.04472571636441	9.28892832292716	9.27220439055554	9.45919942379285	9.62219030063775
ANLN_32599	1.36849844212152	2.59106917417584	2.86383314754066	1.13497930568218	2.19040124010303	2.34983501671306	2.33165682943979	2.24759593591465	1.19418864843121	2.39094807554339	1.97152561948315	0.662282283733851	2.40110298658592	1.98102218429806	1.10647499895168	1.55723024608797	1.34851626351812	1.10031448214819	0.81530662587249	2.56200630639304	2.52718125668663	1.00138336746902	1.92699628829525	2.54685991545339	2.6504276706624	1.1472664367233	1.52587979474945	1.87366845265718	1.10157416560083	1.65577075983859	1.57411561610929	1.90413916668246	2.46099630053251	2.30334234023619	2.20145548594637
SERPINA3C_32925	10.5246070639631	10.4420781567251	10.5020477607879	10.1943089223545	10.2429369668993	10.1500729207597	10.197782716766	10.1160055591262	10.522882703423	10.0037673793606	10.5359590054278	10.2606340397478	10.427781200004	10.3031311988709	10.2319687378541	10.8464573753614	10.3120841389874	10.14277511886	10.2624780914329	10.4077199509147	10.5168326962799	10.3881943814598	10.2380833793367	10.2075857599609	10.4171652257813	10.3234728505639	10.0604126386343	10.1643931986402	9.96774419077897	10.5418727782369	10.1981667815126	10.430476710307	10.5658641870759	10.1213420406726	10.333853949599
TP53BP2_10064	6.17374229495439	5.86206704657533	6.11222238384064	5.95428613602172	5.6594709376941	5.99308988952126	6.05948121895088	5.77231462165991	5.87552497921244	5.8480033447181	6.07932772519724	5.72383146312362	5.83649666187715	5.85326554387192	5.80158499144197	5.3050165019948	5.50903792212087	5.71371342010096	5.81516883000822	5.87099583238777	5.1990175406365	5.81521447477658	5.87907398275298	5.83946569141778	6.03117706469102	5.95638276688215	5.88409617837794	5.85191561438072	5.65718625954176	5.63485141776894	5.78848181861861	5.61781146092403	5.66008580145852	6.09436936546825	6.24607457040531
PRCP_9557	2.05798177751003	0.703261395098898	1.88409024123704	1.37566346784507	1.80530354998031	2.83723469032991	2.38568458798787	2.50744848608467	2.55949482135774	2.69106106415237	1.85982790356181	0	1.9466231773869	1.77052315975553	2.06048666727501	1.55723024608797	2.03315934653119	1.71722278787546	2.35112775919259	2.04318489829551	2.77903485430554	1.6799736935907	2.26410541990348	1.77475756280709	2.05905072352044	1.1472664367233	1.52587979474945	1.64694871038168	2.2689204867083	3.07560674225815	2.30890201264397	2.49614392721247	1.64175671409681	1.80152895670962	2.14666493123644
PAN2_9420	1.57411174229821	1.52834328888077	0.534593025020303	1.37566346784507	1.47620645615445	1.15658938751432	1.2293482053973	0.953993094490122	0.826108460083411	0.854853506811244	0.908081096336332	1.11447927374041	0	0.342526496099085	0.656811673239168	0.40470027374863	1.34851626351812	0.817767441522578	0.685032039461854	0	0.938277565326911	1.76748735040442	1.00067652243617	1.20417131537227	1.36936045169877	0.604723989696909	0.876084974408006	0.616288489024105	1.22457640980363	0.833619457486073	0.730467254543913	1.18010525873478	1.04280388810716	1.02558834164327	0.892979603106991
RBPJ_9670	3.44461480788696	3.69325784459521	3.61038551581218	3.90256868724157	3.99730697550502	2.75204704997325	4.03271587416927	3.16453375216075	3.46566850357148	3.64641558878694	3.66531374202267	3.59324623003514	3.97722008446005	3.90059721457031	3.64753217295345	3.02217333006111	3.22513688717191	4.12081119696407	3.07806097532435	3.6546997552904	4.01877379178714	3.35299177246188	3.51219603746283	4.18101728796225	4.05064747785309	3.51270170630963	3.82348024400521	3.40499523694335	3.49990758263553	4.15512125491877	3.80361989914513	4.05425588979817	4.05644137838617	4.06557224762238	3.6419967811594
ABCB6_7940	2.18888765534443	2.04994670756729	1.69718104309438	2.31822439525398	2.19040124010303	2.09697951837116	2.09270890138116	2.01649207450679	1.83847674215869	2.01155168082172	2.17190862389875	0.662282283733851	3.10644314407042	2.3275803287487	1.95716154355806	1.38905421613581	1.66225169703617	2.01817288569009	1.77860841389227	1.69138867727869	1.67760916563786	1.26464820563929	2.13854892475438	1.85123841783324	2.147647600252	1.77815657592051	1.62689215984453	1.51865730520577	1.3379105434283	1.65577075983859	1.94726627819417	1.63686284541615	2.38981770033898	1.61898041881479	1.44042864116882
AMH_32496	0	0	0	0.484105168533292	0	0.268893031773287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23089479742117	0	0	0.252150617103428	0	0	0	0	0	0
CSRP3_32915	0.840772142995116	0	0	0	0	0	0.822402863520009	0.303701008642638	0.599569602236136	0	0	0	0	0.619131574861251	0	0.40470027374863	0.3887959124717	0.466066456872002	0.934785599967358	0	0.242752257532058	0	0	0.246460011486006	0.337912781796355	0.23089479742117	0.273631618553182	0.340805192006071	0.252150617103428	0	0.525518593986635	0.276185579027404	0	0.271614379459597	0.228235634632942
RBKS_9663	6.05002704111263	6.16961422923653	5.77673613419767	5.81818098674904	6.13232775739081	5.86708677795284	5.56940304759897	5.77848611563045	5.85640615357661	5.89776548063978	6.12231897489476	5.91704002544399	6.12905381517541	5.78479146351494	5.86004054762713	6.13537407376725	6.05011726184015	5.6711599711084	5.88359513385382	6.15901772590416	6.22943636088618	5.53875876647752	5.5862870596051	6.01596363002747	5.92237462713936	5.79888566591053	5.91438605167412	5.71224919373945	5.84145612153403	5.7598551073615	5.78848181861861	6.08946538789293	6.21248608253229	5.77225233675457	5.81227435349261
ICMT_8860	3.92961605349421	4.11542575058935	3.98199916827369	3.9775150906301	3.8265992495225	3.6874204890291	3.92737053053587	3.52904692234429	3.92312753733083	3.64641558878694	3.93705701185279	3.84794052249005	3.74097286390575	3.76498653092084	3.47124004900477	3.23559843604156	3.83793398969592	3.88050635535339	3.57764373218823	3.88986099263585	3.05830135592418	3.40849710802808	3.84925573587668	3.9396532603298	3.88011613507571	3.67832623218536	3.68977741646458	3.89298236161808	3.68266691532779	3.91444160889709	3.68539914304314	4.07246287753406	3.69237844314991	4.1181497949339	3.99203689585906
ZFP110_10199	6.35893010519383	6.42298109870971	6.44490600320057	6.54693435620328	6.2038317440357	6.29738674489651	6.15201762545521	6.45053825531245	6.36026156955531	6.30796835987861	6.66133118861584	6.37754677622438	6.09932726916968	6.43436267607779	6.208267683289	6.2255363606271	6.32518579516887	6.29999497009144	6.27469056614622	6.3913533041146	6.13102198476006	6.26951606996474	6.05878269811208	6.48063249635839	6.33460150724573	6.30249465130132	6.320920620816	6.11300421546222	6.0962693795946	6.38061477332064	6.17813246013656	6.33168364337626	6.20732017766551	6.11607571541635	6.62746458655206
MRPS2_9250	3.0899354122198	2.98367674717729	3.10853601069609	2.53222131708425	2.29888013359438	2.29065339534994	1.95654291318633	2.24759593591465	3.0825892656096	2.64518012718543	2.83508228041733	2.99837799079613	3.10644314407042	2.84065033318679	2.9853427356838	2.77160025702941	2.03315934653119	3.10881907830884	2.39346117780757	3.3735969908619	2.73999544306305	2.80972559764686	2.5860898619338	3.07924289175697	3.11334609471824	2.85763341824601	2.63718689431453	2.59998456146129	2.32498475385183	2.93513575774128	2.69891552405911	2.91468970737694	3.28494042587146	2.85094671469633	2.90943837921237
MYH4_32551	0	0	0	0	0	0	0.253489769400563	0.303701008642638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A1_9862	2.05798177751003	2.73414210018061	2.45557966560779	2.06686221067902	3.20131164195198	2.61402057747514	2.09270890138116	2.17459869480023	1.93883320993552	2.77866475757725	2.42834057232415	2.50097379412869	2.64007464752811	2.40261379195472	2.56097253711536	3.18512857528978	2.78171717727704	2.66419451842188	2.21612146705477	2.19139805238508	3.3189159115032	2.07249678737317	2.20269262556922	2.35005568532649	2.76688919956277	2.50746234318146	2.18599287160709	1.97493142680467	2.66618236921866	2.60501553241768	2.59781373148257	1.90413916668246	2.93100673258488	2.8089160344226	2.57788635956466
TMEM43_32474	4.37679123966154	4.26433067324249	4.09990153895042	4.3879071772493	4.4378322759485	4.72276595471825	4.08263766186974	4.12113763947582	4.26992243726612	4.56316440516116	4.25665765265298	4.33808773440052	4.18016963840724	3.55077840738248	4.30300054619042	4.07612112637913	4.24331957387931	4.27084493308107	3.94801860990093	4.16555219266015	4.44008865094769	3.58749766199419	4.21851074895419	4.49888606567196	4.58265364227959	4.57955808966681	4.32229405565857	4.06361775119264	4.20000893282404	4.40192970091771	4.09084990776375	3.97903933603536	4.30881547040056	4.1181497949339	4.11129357429415
ST3GAL2_9946	0.480786491644215	0.703261395098898	0.534593025020303	0.484105168533292	0.776411299458273	0.495455667578749	0.822402863520009	1.2665410945261	1.02185556340699	1.00771138855091	0	0.662282283733851	0	0.342526496099085	0.656811673239168	0	0.3887959124717	1.33648467047098	0.541815404511554	0.91981274035498	1.3021625715811	0.26349567572579	0.4858134502645	0.94969439666386	0.337912781796355	0.604723989696909	0	1.04673754650331	0.466718324396731	0.257659639195129	0.525518593986635	0.507898835697191	0.84412117425882	0.697305583615265	0.598560032211159
NCAM2_32618	1.75404315939382	1.81259079455533	1.88409024123704	2.71853755231123	1.94540517524009	1.70208688371515	2.15625731459905	1.83890117234153	2.49502483561828	2.27522514269476	2.7118186217837	1.96824603319704	1.27938579331215	1.52397648989305	1.72525171992759	2.28858484052966	1.51389553130537	2.26705055499706	2.01388685139751	2.56200630639304	1.97525049224592	1.6799736935907	1.13824153249768	1.69399418094322	1.86364784251718	1.91724138242584	1.52587979474945	1.64694871038168	1.3379105434283	2.23732402309518	2.43149169355201	1.4264852525667	2.38981770033898	1.71314006553995	2.20145548594637
BNIP3_8154	3.6403458859998	3.82698651848352	4.17346903730436	3.455222131564	3.89732408278904	3.43754507113127	3.26962027068166	3.79564983885712	3.46566850357148	3.15114560879862	3.3302229795368	3.96019712214138	3.5781010688318	3.82076954538351	3.57957795090676	3.07856178406635	3.02039631077513	3.5456553593866	3.29457611757881	3.43437027036929	3.08969481309472	4.23527920366173	3.72371631726632	3.69183925334034	3.85402168278505	3.75451417551475	3.90619281120649	3.54331389377058	3.68266691532779	3.40345151001992	3.41520702318447	3.87914456487104	3.75035749843058	3.63153314654942	3.62205162489589
