ID	S2P1_F01	S2P1_E01	S2P1_D01	S2P1_E02	S2P1_H01	S2P1_G01	S2P1_D02	S2P1_F02	S2P1_H02	S2P1_A03	S2P1_G02	S2P1_C03	S2P1_D03	S2P1_B03	S2P1_E03	S2P1_H03	S2P1_A04	S2P1_G03	S2P1_F03	S2P1_E04	S2P1_B04	S2P1_C04	S2P1_D04	S2P1_G04	S2P1_A05	S2P1_H04	S2P1_F04	S2P1_B05	S2P1_D05	S2P1_C05	S2P1_E05
MCPT1L1_32989	0	0.769944299578219	0	0	0.36213632753897	0	0.531063959150216	0.589720957623546	0.560515232525823	0	0.464681694913012	0.411710543434033	1.06811360146559	1.0261917807667	1.18452564233965	0	0.415446849331279	0.612969444817944	0.467476835552628	0.295759429275641	1.55123280215064	0	0	0	0.953339823992747	0	0.466589736999328	0.941490093523824	0.467290333720333	0	0
HIST1H2BCL1_32672	6.30366254780804	6.40802005846817	6.61602576734218	6.36840932447576	6.4691636532893	6.08921377558561	6.48468430932699	5.58378604491098	6.41808292202843	6.14137492960598	6.39613915531416	5.48944214787351	6.52967787116675	6.70006536809067	7.33435105157083	6.33165615880403	6.98271529307629	6.53273574561455	6.83637842562194	6.83968195897141	7.25827634832412	6.57463757819748	6.04411133793852	6.57168440520643	6.8577794106295	6.53488025197236	6.76392477313881	7.27642356349801	7.63486822721101	7.68924315748828	8.16912602389109
ETV1_8578	0.498418535332342	1.93388070270449	1.84558735315071	1.38455269529236	1.09849444995027	0.558181927816432	0.737679568586886	1.59446377123756	0.775845947931599	1.82797685402149	1.0976367738712	1.86476931707915	1.06811360146559	1.61978026242721	1.18452564233965	0.44699946947668	1.50355959614858	1.37195560232257	1.72077524538905	1.37446464421985	1.32287178061719	1.45340321714243	1.55577315722006	0.961639492194826	1.69921412701067	0.616623592181538	1.22431024590981	0.941490093523824	1.9518965922835	2.27592880544061	1.46696483883755
FASN_8611	7.37202054768036	7.30293933998059	8.28497913362088	7.9759338157408	7.72305732885468	7.50352035375209	7.53661789620554	7.82152025595524	7.57860460529617	6.94741652243225	8.02330392878178	7.81959474978343	7.48405231432212	7.65898530737282	6.55337147781784	7.88037060819404	6.9402228239233	7.12622764000329	7.55855598698141	7.21815279328646	7.31768248075685	6.67929512060838	7.59284064914938	7.79704064590514	7.11133314868347	7.81022068405895	7.34953103921855	8.19830968668565	8.17603142507769	7.94936846720571	7.55672171725251
TIMM9_10021	4.95997802707167	5.16621713767526	5.11777403307499	5.43136031795631	5.50814766283419	5.44351141839713	5.1761057994856	4.96796805210777	5.54898513384801	5.18353003403668	5.6769921698743	4.75972614768909	5.36499146214439	5.62575516798754	5.73303828173605	5.63427618344441	5.26212158095913	5.66573286033689	5.99460275617792	5.80896407025735	5.84344632156583	5.48857786012213	5.28622626579035	5.92347901899042	5.85624090901795	5.8055015223033	5.70505040710608	5.96980034828591	5.52183508502073	5.48441410375782	6.51153612567998
CH25H_32637	0.498418535332342	0	0	0.343106448314519	0.651366852917663	0	0.289831194825497	0.589720957623546	0.963171969788033	0	0	0.411710543434033	0.449496241494295	0.428192827029362	0.710563571891122	0	0.222626349874249	0	0.467476835552628	0.750686182950633	1.32287178061719	0.724169881886706	0.661725627720809	0	0.643219012324903	0.341008005651903	0.818587504145426	2.89599583164112	3.52594808267032	4.35254469223568	2.46910998225205
SLC39A1_32758	8.2532967307383	8.65072307717651	10.0111247658554	8.53516772077157	9.93573816453675	8.39611369239404	8.63638918893307	8.46642935892882	8.43635325563222	8.86500233720804	8.54902462688021	9.06348633573605	8.90875020940542	9.02144115406394	9.81016758937835	8.25781101375519	9.28510833397092	8.66531449953164	9.21936603686646	9.05420335590723	9.33982889224538	9.16342818620781	8.94760112659235	8.52606280864871	9.03251587740989	7.97676141478298	9.1695715620997	9.2063809577848	9.65838456892982	9.72314810666805	9.70311341334659
PGRMC1_9467	8.3784335524851	8.52655345695349	9.42712001668538	8.28123534376735	9.42760611226474	7.97100446072838	8.31617309458572	8.19159917340634	8.28755567319088	8.05658565427328	8.29870692461854	8.20424482885337	8.62331879201666	8.69203364975489	9.31903108809753	7.76466233616441	9.24520471495152	8.22936294335605	8.76095744484365	8.85309997400829	9.43902505467854	9.21551278893115	8.5289985031822	8.08069964568313	9.12493700960732	7.88046714884908	8.9543548649904	8.80359539742052	8.64852704271628	9.15317402568753	9.01038773698894
GC_32893	12.763023492456	12.8034439237993	13.9140455746738	12.8233566617989	13.8055315285691	12.5797988993067	12.9746242672886	12.9568328818909	12.7314359138908	12.969872164032	12.7768313168475	13.2184184772767	13.0504493070047	13.0260259749638	13.8568005208336	12.4157214046569	13.768941707911	12.7526420327777	13.1827718165176	13.2583763087	13.5655942004365	13.6290687796511	13.1341942958938	12.6801881402551	13.2689628718656	12.2767431482104	13.1876760822121	13.1515930897783	12.5278732521152	13.2943324032825	12.2520129428849
BAG3_8129	2.35801406629729	2.38714845913853	3.46013957338841	2.94712838953605	3.41969324093233	2.8361994197766	2.6129271649197	1.81753246636314	3.06338821413173	1.96891265529039	3.16675877868424	2.57384268100012	2.9901749786058	3.21616442432504	4.23422622806398	1.82473313109278	3.32340121181774	2.38825322031754	3.40152511917636	2.74163403234427	3.65352414351166	3.30888231417424	2.6852123754677	2.35217316186736	3.17833394419521	2.60078934559633	3.23273170103681	4.40947498931528	4.3715090729932	5.26165895927211	3.43698958839829
C2_32411	5.61084896235118	5.73295000552983	6.70582761545232	5.63214555876507	6.32770757646787	5.2600478508949	5.74770542419985	5.97400300995968	5.69496799787261	5.34742438182923	5.82939010021981	5.66873126320747	5.75506610269855	5.89232908066045	6.49348810469343	5.04272248100575	6.17153898593339	5.54005003412891	6.07869328170082	5.74919061281349	6.5059485484304	6.16682018967337	5.60649684636311	5.25811151993784	5.99825705017714	4.88413960540157	5.91133385879825	5.99083544534323	6.40221945307268	7.03134173528975	5.78639235146509
GLI2_8713	0	0.435737363688059	0.800032775838346	0	0	0	0	0	0.560515232525823	0	0	0	0.449496241494295	0.428192827029362	0	0	0.415446849331279	0	0.819977342525647	0.295759429275641	0.280385537902126	0.28370444941898	0.255792249313412	0	0	0.341008005651903	0	0.386079141515608	0.252482511997179	0.512995818993453	0.324299919737675
MFSD10_9223	1.16220520435311	0.435737363688059	0.454776372790504	0.852362438869435	0.892183780977096	0	0	0	0.307309502309259	0.448204482676138	0	0.731638775922882	0.791711314684877	0	1.54068682346474	0.44699946947668	0.415446849331279	0.612969444817944	0.819977342525647	1.24195355089094	1.32287178061719	0.724169881886706	0.255792249313412	0	0.247648084295451	0.341008005651903	0.966871908352776	1.34152167886149	1.22576010819716	1.9166934742045	1.8158078800281
PRKAG1_33315	6.673877506481	6.6652159824691	6.75119935423221	6.89643407860871	6.65627792036626	6.7067839154979	6.7251439278627	6.82788387478265	6.8685161472391	6.82294792568942	6.85029769957239	6.99424469726816	6.81374042406909	6.8152128342961	6.81221028248168	6.86865555429942	6.62854594665667	6.9019103675959	7.08434681118989	6.99185842906667	6.78104302668148	6.86826394664056	7.11617528697307	7.69738293983583	7.0514898331805	7.56819956773072	7.22985902759314	7.50562864018538	8.06398686460891	7.52168239369099	8.66642713938783
LSM3_33166	4.1634368120472	4.16389274047071	4.88430076872273	4.41986644426778	4.73765977799832	4.64921528919792	4.46840324489856	3.87123275208893	4.03833645294687	4.36977527983732	4.595789086719	4.10289691002218	4.03154169977105	4.65468143386406	4.61755710531601	4.23242309108277	4.40528160701536	4.77979520951063	5.06731932152768	4.58379756329667	5.17716763548898	4.53395540053998	4.29448539232365	4.62574072057248	5.05356508664231	4.56465308403275	4.80320962962657	5.29846101606073	5.82900008966127	5.34738093065424	6.40399759489733
DDIT4_8450	2.46970519821562	2.56959501942428	2.93927663666847	2.5441712490431	2.40051520495123	2.63146235770337	2.38610662550968	2.87025530390358	2.93492056565391	2.77177133534191	2.57050348564437	2.40419672217006	2.52414481772697	2.7068073783417	2.60680842175858	2.91411249265269	2.80875792466062	2.52722925683167	3.11333088982235	2.83659804800335	2.40337354807065	2.41854950302795	2.64102883673697	3.43176452207878	3.54527541023529	4.10978830834401	3.17290718353561	4.32365038905059	4.30327002573515	4.01425424192517	4.96563683961988
SPTLC2_9934	3.74199812869833	3.81211547683626	4.93760933065538	3.738801288541	4.79809263085549	3.8777406428443	4.08914221900024	3.87123275208893	3.60379862970153	3.89190183860181	3.98372337624134	4.30924463835451	4.09464038173863	4.21900576657631	4.65448386011606	3.10889979733408	4.18476848232245	3.7767033993976	4.21751768662407	4.04195313977161	4.35904780546374	4.36166276526157	4.26567515162	3.83443873607258	4.34261249572463	2.88740649266824	4.38236554551635	4.6221364415051	5.52782812872065	5.76490598338109	5.02268250717464
CCL21_33005	0.498418535332342	0	0.800032775838346	0	1.27895946813689	0	1.68928676358091	1.00713181268945	0	0	0.815596486210533	0	1.4996886269629	1.0261917807667	1.82610017740917	0.44699946947668	1.22332790798899	0	0	1.37446464421985	1.83763361654226	0.520681950132926	0.828603110287606	0.706359220904188	2.18844219607225	0.341008005651903	1.10132572243789	3.7304744987618	1.44429431473109	0.512995818993453	0.324299919737675
PI4KA_32535	0	2.48125389637043	2.93927663666847	3.04423580518557	3.25698551649924	2.10664569984769	2.25775075710282	2.47108356995395	2.26254337313953	1.29711204001997	2.14408410111718	1.72763071524062	2.61303342890711	2.62835497437433	3.30891497297685	2.60521683463754	3.08890708798801	2.65398608584196	2.75282072514884	2.58632795392634	3.19404563963348	3.37080796171837	2.64102883673697	1.94206983697693	3.0537249262907	1.8743692370086	3.07824506254956	3.26174657753926	3.26400849873446	4.29093679857092	3.40301616327516
GABPB1L_32696	0	0	0	0.343106448314519	0.651366852917663	0	0	0	0	0.448204482676138	0	0	0	0.428192827029362	0	0.44699946947668	0.222626349874249	0	0	0.750686182950633	0	0.520681950132926	0	0	0.247648084295451	0	0	0.386079141515608	0.467290333720333	0.279180272867679	0
TGFB3_10006	1.16220520435311	1.46624071410337	2.54037808586253	1.52576567935692	2.23550076103042	0	1.47507337786463	0.813470060315712	0.775845947931599	1.06558857524233	1.33345314707843	1.40670567992253	2.3280312781048	1.44770359612196	2.60680842175858	1.49365272867909	2.50384834911845	1.86671788571404	1.5427264064876	1.71163135020344	2.0764876214475	1.85111910959126	1.23752619101055	0.706359220904188	1.99867222926312	1.51928473116312	2.21022436575676	1.65437073038951	2.79262866844724	3.04599790541512	2.46910998225205
FHL2_8642	0.498418535332342	0	1.07841242288333	0.343106448314519	0	0	0.289831194825497	0.324785051998394	0.775845947931599	0.448204482676138	0	0.411710543434033	0	0.428192827029362	0	0.787770289747647	0.585508274984267	1.04180913374407	0	0.541080577773487	0.515045092854322	0	0	0.395984739854526	0.458948934291537	0	0	0.690349043802429	0	1.04790541994685	0.324299919737675
TUBB5_10105	5.12260902127495	5.18031487150431	4.82894659063894	4.91957195978276	4.4291874969262	4.53626361219802	4.55288239980946	4.22291637569395	5.06710146373028	4.6879117998443	5.55402253419931	4.13036305031652	4.51940357034347	5.01991450268674	4.97953499236353	4.81967625262112	4.24947812119261	4.47093736965564	4.6054965353712	4.86858014392904	4.52953977849511	4.34633136909743	4.51859870377186	5.02609450020319	5.30661310893786	4.97255968999775	5.03089455331587	6.01156824424334	7.00423129255834	6.64788881154122	6.71561097001616
OLFML3_9391	0	0.435737363688059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255792249313412	0	0	0	0	0	0	0	0
PLOD3_9507	0.498418535332342	1.04110692232481	0.800032775838346	0.343106448314519	1.43933948144616	0.558181927816432	0.531063959150216	0.589720957623546	0.560515232525823	0.448204482676138	0.464681694913012	0.411710543434033	0.449496241494295	0	0.710563571891122	0.44699946947668	1.58605384285802	0.612969444817944	1.5427264064876	1.24195355089094	2.0764876214475	1.45340321714243	0.472989352848668	0	0.247648084295451	0.341008005651903	1.22431024590981	1.50640982271834	1.54228380865949	1.5467323335641	0.588913378606685
RT1-DA_9760	5.45671001512993	6.06472269933549	5.40952257873244	6.54885768258802	5.11556096413941	6.58428484107006	5.57665570036807	6.06929805173232	6.74623568013709	5.28138240318596	5.79029862159692	4.90992025504013	6.35384373652077	6.2606806221148	5.24464767357445	6.22361614839917	5.39962898412862	5.72469339973576	6.87452030737433	5.02798583521221	5.42059300493222	5.64712896989601	6.18155514619121	4.54995762359134	5.08574431703434	4.77597166260922	4.67968434102333	4.45054563480474	5.86731729514018	4.46838868489998	4.20099969399805
NCKAP1L_33041	1.79742186009572	1.46624071410337	1.07841242288333	1.52576567935692	1.09849444995027	1.74934659942087	1.35472329720941	1.59446377123756	1.53564654027963	0	1.33345314707843	0.731638775922882	0.791711314684877	1.44770359612196	0.710563571891122	0.787770289747647	1.0008185839889	2.38825322031754	1.8792446319807	1.09602894808742	1.44156592769083	1.20407789896498	1.89370287540198	1.36692534555406	1.99867222926312	1.76543780322789	1.71854143981885	1.34152167886149	1.44429431473109	1.83271271719456	1.17650379978333
SLC13A4_9836	8.16686069457889	7.63268340387541	8.28497913362088	7.69672386383017	8.32319798983423	8.22216645705008	7.80411313292565	7.55137071787761	7.75543846942314	7.77876524561409	7.8440323957299	8.00906530676397	7.76429772749875	8.06294611511157	7.87390344155836	7.28284839785286	7.93236733732571	7.84029374398129	7.39761337760284	7.37271208584402	6.73239168011268	7.34206512947145	7.17158248200038	6.4776697068695	6.47296923466381	6.0340217684969	6.55131488750862	6.11737583973212	5.63720668662294	5.79295481254172	7.49959477213803
RGR_9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP36_10204	8.65440295807547	8.22375397017903	8.01013781289634	7.58011425731147	7.4279134611335	7.77956834460237	7.35834763126652	8.86906634614563	8.16403744666616	8.05065062129282	7.83445639207516	8.2409311201713	7.5614755367086	7.56470691618573	7.48545991455017	7.64933636466369	7.69162675374289	7.85686181496703	7.27464401516606	8.10658851872165	7.26633992938499	8.01049027079507	8.4310397799011	9.34230789175755	8.64883679816505	9.19215571121708	9.40676744745821	8.52106372491228	8.93337203430462	8.88392454888632	8.33145559745976
RAI14_9653	2.35801406629729	2.38714845913853	3.46013957338841	3.1786428960028	3.56589640364561	2.25679939154917	3.27461829061865	2.25917221345551	3.42402372550799	2.84675412486655	3.16675877868424	3.04714861795916	3.28887830330313	3.36873623407138	4.13319561217384	2.6888588118609	3.58646288341418	2.87830289288654	3.76858043266816	3.60276777386918	3.49785902959511	2.9917044377546	3.25332590704231	3.04689855301779	3.34713142220662	2.98780714190534	3.34541633811325	3.59049781226173	4.18689414074332	4.87755725747107	4.79275189830428
GRB14_32726	3.27291116344112	3.48870230393723	4.2598710409319	3.22079963611139	3.95900198739159	3.01545972563289	2.6129271649197	2.96659677872764	3.25494541678805	2.6089929441053	3.33918133034065	2.49151184170176	3.0550684156388	3.59185953281295	4.02455354769254	2.51642554492023	4.0164858596912	2.87830289288654	3.64162394262041	3.60276777386918	3.90147139765346	3.27689332140967	3.36619342071347	3.15315924748503	3.65658117748165	3.03550332094034	4.05791869760109	3.85806311610318	3.52594808267032	4.15921821278452	3.62556886395621
GAA_8675	5.01625011976357	4.70236610005175	6.78552767435809	5.2085558350129	6.23784193814478	4.67612359079837	5.28714076978172	5.13276211654776	5.08739110737465	4.76726103671956	5.32701626067846	5.23492641983455	5.36499146214439	5.60541999788901	6.05644598701546	4.62106352870365	5.49345344907729	5.05717457592397	5.62113848258635	6.39705570186959	6.70595512818908	5.86719436233594	5.19748752101061	5.57725991796284	6.09233298827376	5.18837285545284	5.85057742764744	5.87492836745386	6.25464220431052	6.79105430953584	6.63740994985018
LRRC17_32500	0.498418535332342	0.435737363688059	0.454776372790504	0.852362438869435	0.892183780977096	0.558181927816432	0	0.324785051998394	0.963171969788033	0	0.815596486210533	0.993338398380167	1.06811360146559	0.757956921137839	1.18452564233965	0.44699946947668	0.415446849331279	0.612969444817944	0.467476835552628	0.750686182950633	0.716822551222405	1.06114235611939	0.255792249313412	1.17846761818751	0.953339823992747	1.04723483226602	0.6532974253389	1.91132054256158	1.9518965922835	1.9166934742045	0.324299919737675
SLC22A6_33307	0	0	0	0.852362438869435	0	0.558181927816432	0.289831194825497	0	0.775845947931599	0	0.464681694913012	0	0.449496241494295	0	0	0.44699946947668	0.222626349874249	0	0	0.541080577773487	0	0.28370444941898	0	0	0	0.341008005651903	0	0	0	0.512995818993453	0
LOC100360908_33068	0	0	0.454776372790504	0.343106448314519	0	0	0.289831194825497	0	0	0	0	0	0.449496241494295	0	0	0	0	0.612969444817944	0	0.541080577773487	0	0.28370444941898	0	0.706359220904188	0.953339823992747	1.04723483226602	0.252076014909221	2.02445068156459	3.52594808267032	1.9166934742045	4.59629223818404
KCNC2_33330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP11B_8102	1.16220520435311	0.769944299578219	1.84558735315071	0.852362438869435	2.47644510292544	1.53089481268588	0.918377773044174	1.33048204920868	1.75445103691137	1.49656767358489	1.53608484919927	0.731638775922882	1.4996886269629	1.25228736821925	2.44760637010816	0.787770289747647	2.06013775323136	2.23444834561586	1.72077524538905	2.0653771068532	2.40337354807065	1.56357282592217	1.64796080996818	1.17846761818751	1.99867222926312	0.341008005651903	1.54062048138402	2.22713827317179	2.27056003984634	2.75801315842574	1.59285346639799
