ID	S5P1_C06	S5P1_B06	S5P1_D06	S5P1_E06	S5P1_A07	S5P1_F06	S5P1_G06	S5P1_H06	S5P1_E07	S5P1_D07	S5P1_C07	S5P1_B07	S5P1_H07	S5P1_G07	S5P1_F07	S5P1_A08	S5P1_B08	S5P1_C08	S5P1_D08	S5P1_E08	S5P1_F08	S5P1_A09	S5P1_H08	S5P1_G08	S5P1_E09	S5P1_C09	S5P1_D09	S5P1_B09	S5P1_G09	S5P1_H09	S5P1_F09	S5P1_A10	S5P1_D10	S5P1_E10	S5P1_C10	S5P1_B10
MYL9_9276	4.38025699743689	4.21257275651427	3.99518087492637	4.20008963566679	3.91381989172498	4.12967775888757	4.18100369973853	3.54449158634041	4.22708021284503	3.3943044804398	3.89674064611107	4.39965842807109	3.89672105559918	4.41253085070403	3.70101950489588	4.07339080868122	4.03256211031624	4.02970643020701	4.01224857910567	4.39285919413091	3.75056345234361	4.2302683290552	4.2316604073339	4.18330687519555	3.90924435131793	3.96900320434941	3.54397131986193	4.2112604714181	4.02184775154258	4.31309197729539	3.58789789184333	3.89877464649403	4.16801012868878	4.56363985136156	4.62752131975097	4.66705158773451
CGA_8298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM109_10038	2.29975263679784	3.12393420643994	2.67026516365626	2.79495808725712	2.10215351177175	2.89547581794121	2.34108163789557	3.14741555259272	3.1587712660079	2.95042145368677	2.49354821574163	3.02561745448235	3.19973689296084	3.11315088943579	2.67583878520001	2.94609137748754	3.29416481084978	2.96995811130276	3.29478412717639	3.1343598064166	3.27559748925156	2.12655313833043	3.42935615914904	3.07036990800818	3.25492279819061	2.91409059551398	3.21036993791705	3.25168787392693	3.49251349772736	3.47331151900806	3.48023651775483	2.75061881055228	4.00808243054554	4.23225969963452	4.43129630782487	3.74636658424856
FMO1_32787	8.79431463158617	9.70921381620985	9.22377877781896	9.25882771352398	9.32650694506959	9.20540651778891	9.23087666726099	9.30571527017026	8.63408907661887	9.66625033783458	8.99133353864317	9.31099500066633	9.12931140539932	9.35931773558642	9.37766056762604	9.21153785079562	9.31356582201209	9.60565910579328	9.07109731771132	9.27073345696455	9.57432288278633	9.57660567801571	9.03733386338161	8.94874235652397	9.45443754094544	9.30144940963906	9.40363851810522	9.18689960217421	9.78073165169162	9.58161775430617	9.6684990890813	9.89789283942149	9.9116765718391	9.51108322623853	9.87787100001377	10.121881952551
CTSS_8404	8.77608099734268	7.52631867698803	8.38719177734479	7.86619225632956	7.51837795977929	8.85151925941944	8.52083324226567	8.82511752892702	7.99179816782146	8.09507405291568	8.09671804120683	8.50143588477945	7.90651864579405	7.67216360715876	7.82275712233948	8.55534098426565	8.19647494755198	8.9108129228682	8.21721704373299	8.01365665243504	8.44129826677768	8.18629697151981	8.55493426792271	7.76795059440745	8.23358449113017	8.32617075902269	8.73006170668143	6.98033508766238	8.56415109314786	7.74400798256665	7.57259399431656	7.160109066066	7.98252195058644	8.55310959215188	7.88027813593028	7.61968709014642
TIMM9_32659	0.695581291761455	0.952683207241171	0.46805907184508	0.731193658329595	0.377855499436761	0.488058196612432	0.367916065246797	0.642910693986686	0.950858114755289	0.762290016098185	0.825326099672343	0	0.80269413450137	0	0.575321240873098	0.803372470460942	0.691185072816245	0.453614239032876	0.252900325627313	0.289610061985244	0.249483925277603	0.458467100209382	0.257567301227709	0.670832138575806	0.524329907117168	0.993155415572386	0.600262531244995	0.774333328656814	0	0.466101163604221	0.721150836973294	0.494968326443487	1.17472005395341	0.944411605271457	1.09967353086772	0.72570674880101
AIF1_32886	6.67220617716224	6.23143085257446	6.00530563501753	5.71372151519784	6.23941365820989	6.52951133838019	6.29572556166483	6.11115223956518	6.15872412639932	5.85436402787489	6.1856684120877	6.09170280706383	5.93764569984081	5.53140534727436	5.79158023830951	6.33176842944087	5.88210842929157	6.56186205025089	6.06416038283768	6.10908506869043	5.92255577938302	7.12898526327955	6.11710110623864	5.95361605115332	5.73803047000325	6.30476780716076	6.25751776321718	5.49328765375121	6.62296719252	6.25039597255727	5.60158988770924	5.4177702061331	6.12830180610551	6.2803164797637	6.02262230855601	6.41863803245996
TP53INP2_32755	3.7431634536199	3.08470246047398	3.59862374066892	3.44628002585804	3.1349817821505	3.00804345842715	3.2801579003457	3.14741555259272	3.36879918188898	3.87691540113632	3.76641282976726	3.83069890920636	3.51361425696592	3.45704087248748	3.49699827525729	3.77272925513607	3.38183828612524	3.57280105989794	3.6211041007671	3.7963871877625	3.35759533491305	2.24513371615012	3.29215651475956	3.74758182724596	3.70623194939834	3.68777809042485	3.58590452504007	3.90411699349663	3.30295064498352	3.44832666730196	3.50791439324184	3.51562292697038	4.35692595609032	3.53985913893959	3.45966659479072	3.17989798301397
PRR7_9580	0.270842602167911	0.303187188009847	0.96946782796309	0.526076817145239	0	0.681524594220109	0.660814388097415	0.642910693986686	0	0.30107285416011	0	0.612715747805793	0.80269413450137	0.414380438931249	0.575321240873098	0.456898603523842	0.495428605829605	0.453614239032876	0.655169291635075	0.530689772768298	0	0	0.833371668203948	0.374060683463101	0.285855162527328	0.260756483875019	0.600262531244995	0.306612026380283	0.636295139256816	0	0.518364936161945	0.690582227802962	0.505040882868198	0.944411605271457	1.09967353086772	1.06316990959571
CDK5R1_8268	0	0	0.252928641128646	0.526076817145239	0.377855499436761	0	0	0.247512898594206	0.552387930454392	0	0.330342510238504	0	0.319754934343402	0	0.316151074097814	0.803372470460942	0	0.636172283545041	0.252900325627313	0.530689772768298	0	0.458467100209382	0.257567301227709	0.374060683463101	0	0	0.228969455728122	0.306612026380283	0	0	0.282339574943714	0.268607946500237	0.878393527274368	0	0	0
CRYZ_8389	2.47073733403384	1.63450278722474	1.44605116472806	1.77401486404437	1.48359831097449	2.27031374978141	2.06879512712283	2.24585324661043	2.24247699702864	0.947285494683411	1.61282177607164	1.75749581900495	2.38350103440801	2.41290095809734	1.56561511657731	2.05900828606871	2.16439557113299	2.0497936294397	2.15341767381664	2.4452492305726	1.93799473702606	1.77885062310503	1.82415502762986	1.87340347568982	1.46103686853837	2.19090618587565	1.76891034282665	2.32929501975028	2.44218974392701	2.01826756696415	2.08490873403109	2.28931902682696	3.23009099926858	2.7107068732966	2.61912623068146	2.36181519709317
APCS_8057	8.92816276472106	9.02482634936212	9.04900338041643	8.65523483159949	9.13466322004123	8.83317271154442	8.76868103730981	8.6378495870751	8.75663207683664	8.81761354093564	8.78296093238944	8.64564725994559	9.12483004863082	8.87797945035593	8.69631650282015	8.58153560856532	8.86435437197955	8.69949065170684	8.71500560602246	8.94925939144707	8.18659166213114	8.36634092728849	8.77688573043444	9.05130659131562	8.67836237191966	8.46042848873787	8.14592118842038	8.65748463588905	8.48265854790802	8.58385791971522	8.63383575121741	8.48341562925579	8.45188389055566	8.26957268824299	8.11251085421883	8.76218998959245
ABCB1B_7939	1.02329894202378	0.766893427915759	1.22735012121631	1.94862025966294	1.13595220447459	0.852088076742513	1.29421610186472	0.642910693986686	0.765336623468947	0.947285494683411	1.02094472950206	1.21588817572882	0.581338745750492	1.99802792052142	2.29867990274875	1.60844676039076	1.39996840754736	4.16956191937389	1.34073427814424	1.78467503530036	3.68854439533793	5.65474193612248	3.48077982028089	1.98548395284502	4.96533695075372	6.00885811261645	5.77703060072309	5.53809012019187	8.2542186052583	8.24430085370362	6.57034140581601	7.1139648313826	9.62584657490304	8.69742957852282	9.42562388168514	9.49419783899623
PGAM2_32589	0	0	0.252928641128646	0.286885872337721	0	0.26456995454589	0.367916065246797	0	0	0.30107285416011	0	0.338644027096227	0.319754934343402	0	0	0	0	0	0.252900325627313	0	0.249483925277603	0.642582889211586	0	0	0	0	0	0	0.352946324442042	0	0	0	0.27450832039495	0.759840068960037	0.362627521534274	0
CDC45_8259	0	0.553591025658426	0.252928641128646	0	0	0	0	0	0	0	0	0.338644027096227	0.319754934343402	0	0	0.246461573118429	0.268877200117923	0	0	0	0	0	0.257567301227709	0	0.285855162527328	0.260756483875019	0.228969455728122	0.55934463418525	0.636295139256816	0.817821837678653	0.721150836973294	0	1.42043081431897	0.944411605271457	0.893204096451845	1.45587461799283
PKM_33240	0	0	0	0	0	0	0.367916065246797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247369186635186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSMO1_9252	7.43999097732588	6.87609809448906	7.24973967423568	7.07662785410044	6.88713885355337	8.09979702223985	7.5462149343762	7.7775136769924	7.31421834598248	7.78785786923889	7.49668334022171	7.46277414727541	7.21076173278976	7.90226640461308	7.84598739459978	7.54628787116321	7.36361732425341	7.12272756480201	7.31525648147529	7.19148704477819	8.11373686053334	6.60752132879083	6.3834386140129	6.38513311641175	7.66406473262615	6.95447907321882	7.21503620471882	6.81420073073131	7.53384013752366	6.92949164432147	7.87982565640449	7.9637258938657	7.62787890010554	6.35145585388741	6.59591290089	6.56194637365245
MYL12B_32708	8.17637835867616	7.78070214149345	8.2576934325432	8.27866141589661	7.39034749673095	8.51060274176111	8.58335328948003	8.24619779752672	8.41498030872979	8.36760498863263	8.38575949508999	8.40901300661202	8.3543633392331	8.46498294751986	8.49843746800897	8.24840345028169	8.27490793034579	8.52236869050782	8.2539003684416	8.29058588444289	8.31699891874873	7.73414674326774	8.34549450458801	8.5014808555125	8.3418072550896	8.648090343482	8.35361972084189	8.6066839943599	8.83498072473651	8.61436234447951	8.51695949169697	8.40109352980664	9.03143327224742	8.90084385912913	8.89204163078006	8.66562955455095
SLC40A1_9877	6.42419229473057	5.58518242601219	6.24650006601656	6.03256749661545	5.66396729628814	6.27959916076937	5.90614366311904	6.32832164361608	6.28492718633929	6.57665119062355	5.98343748411546	6.06914082674003	6.59654382791448	6.08487151423965	6.03740890355793	6.53961211532561	6.4266161244467	6.56749304044673	6.42423195233409	6.61363625196461	6.13122185458754	4.77466656807406	6.28922901571295	6.56277010664632	6.47366046862031	6.51312257772482	5.99111543464895	6.25365551032354	6.23420531427427	6.4865346550763	6.48935061707006	6.28819482952395	7.31690446127366	6.7548841341191	7.28433727768927	6.69836381454649
GAMT_8681	10.8865086363623	10.3772838506826	10.9125780187872	10.9310591276671	10.0490459782401	10.7328443995349	10.9686024923679	10.8808759337121	10.9095121064965	10.8716946953323	10.8144993970671	10.9177145570262	11.0307656552065	10.9082638546204	10.7980411303617	10.8111239197298	10.8399480493696	10.799143771452	10.8323441011995	10.8739272139117	10.9752927970707	10.0101353178808	10.8420350389907	10.9450354722233	10.854708477906	10.9055956070262	10.8744591812272	10.8078600311002	10.886410500546	10.5369062388561	10.9448089783337	10.9076256721799	10.8351634076129	10.854060530976	10.6016311637595	10.3693822352985
DHDDS_8467	4.98019981042664	4.17570897130189	4.51381248237234	4.87678779862041	3.40341566898625	4.64108769850261	4.92311248453656	4.66281166203785	4.83411205528571	5.16225207359333	4.8856531327246	5.12369258678751	4.94365048290013	4.56226580544336	5.09066805086201	5.06243054924719	4.90142858045853	5.0666521211163	5.06093112895085	4.99553294457413	5.26931659929999	3.69717258865973	4.88446773822863	5.19059341962243	5.2739195301011	5.35118523920557	4.91013649053837	5.59574132673483	5.61322987351089	5.38566329872114	5.82157080493211	5.37572382428246	6.42426075621377	5.9052244431865	6.01626679596147	5.6757541112103
COL5A2_32669	0.498786546119494	0.766893427915759	0.655233567077163	0.731193658329595	0.677005552327721	0.681524594220109	1.11233291448825	0.247512898594206	0.950858114755289	0.762290016098185	0.825326099672343	1.04143219542682	0.581338745750492	0.414380438931249	0.575321240873098	0.640511669642878	1.15653804706182	1.30909875374845	1.22724924166933	0.530689772768298	1.09267478872746	1.20744539868768	0.983536137948455	1.31032696523595	0.285855162527328	0.481519613223804	0.895292810435403	1.27548328572646	0.352946324442042	0.817821837678653	0.898914157823976	0.862812097775218	1.42043081431897	1.51035825978269	1.28025996695613	0.72570674880101
LGALS4_32564	0.498786546119494	0	0	1.07040305154017	1.48359831097449	0.26456995454589	0.367916065246797	0.952925339374269	0.302471743961248	0.762290016098185	0.598959384690845	0.338644027096227	1.1638803431854	0.998685579917199	0.316151074097814	0.803372470460942	0.268877200117923	0.453614239032876	0.969381668461566	0	0.462118912644288	1.31980530252236	0.665741656139972	0	0	0	0.895292810435403	0.306612026380283	2.36667013115218	1.22329871312478	0.518364936161945	0.494968326443487	3.41152958297033	1.7272712256088	2.05082215926163	3.6242159108617
CASR_32371	0.498786546119494	0.553591025658426	0.655233567077163	0.526076817145239	0.377855499436761	0.681524594220109	0.660814388097415	0.458715390856384	0.552387930454392	0.550034372528053	0	0	0.319754934343402	0.414380438931249	0.316151074097814	0.246461573118429	0.495428605829605	0.453614239032876	0.252900325627313	0.289610061985244	0	0	0.257567301227709	0.374060683463101	0.524329907117168	0.260756483875019	0.426527707092149	0.306612026380283	0.352946324442042	0	0.721150836973294	0.268607946500237	0.505040882868198	0.299949087636696	0.652170691633665	0
CYP2J4_32580	5.0979679473829	5.22817573443314	5.45061973668998	5.11522519306947	4.45671571421843	5.50083840558229	5.45917376323101	5.6010525289117	5.08274636251423	5.49478215686344	5.77552927129545	5.35578061984009	5.23731669216039	5.25796618206457	5.64388274196565	5.56642553899964	5.25875615986422	5.4907800795334	5.57164221628143	5.74651263424916	5.30420019250744	4.20122362768269	5.46587406714738	5.52328946584854	5.62085594743511	5.60714481558553	5.80392943034865	5.65795904687894	5.68493809459038	5.49340351607864	6.26442556440732	6.29948397783876	6.5457455177749	6.00204006234458	6.04776802543242	5.78241047558187
B3GAT2_32427	0	0	0	0	0	0	0.367916065246797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN1_8655	9.23992163984092	9.47611900483938	9.3846221268356	9.44247209093195	9.97329193981992	9.30241599132429	9.44141896232159	9.25844287822269	9.63735180346236	9.4279972492132	9.84163473566846	9.59038377442737	9.63971794714046	9.55643181948698	9.49252120813313	9.28101226717227	9.68930048871428	9.6236763995586	9.58275578275747	9.71424108324974	9.35937170657372	9.70468624227997	9.65622195883046	9.93903996273018	9.41931557564494	9.55082701241094	9.45403952117421	9.79565423875716	9.7298394223228	9.58591976788104	9.34845006660698	9.51568330030178	10.3194149859576	9.69649478157885	10.194135574197	10.4500266668043
RT1-DA_9760	6.41723689147786	6.40470690923663	5.84140327365613	5.68932485237645	6.4516920526408	6.28333218625637	6.25240504053238	5.88311295111041	6.25439624714316	5.77710371120715	5.86741564436857	6.08046592166371	5.46508056558747	4.9670803236665	5.46338736579014	6.51924573586335	5.71210897493266	6.51891413095217	6.12086796904249	6.16825784369885	5.64625674541036	7.37802448028733	5.90288926434683	6.20583991111272	5.86821179706659	6.55627893357414	5.99501130616787	5.91735435276617	6.59841760624464	6.04907513846065	5.63962011385074	5.35423199199008	6.56822428993136	6.03800307216893	6.25629524932161	5.93407700817661
KDM5A_8953	1.7100118489876	2.17249032666781	1.54410763847978	0.910744925595258	2.10215351177175	1.38417323639178	1.60094139330755	1.52184864557992	1.63194225694287	1.25843554784245	1.93750643669923	1.75749581900495	1.31539876810581	1.73512507055275	1.68034299727877	1.69400105175513	1.28338149199052	1.98394541796517	1.63580206917307	1.4742952811019	1.70725156105208	1.99734602113871	1.6553853314278	2.08948128621861	1.34137602309551	1.37008289713988	1.34935238633784	2.02800249791045	2.01750458956547	1.53945987357126	1.55850743198239	1.50680713914922	1.72482471342995	0.944411605271457	2.05082215926163	1.85393268474004
ELAC2_8553	2.47073733403384	2.01445323561623	2.15355418484747	1.94862025966294	2.10215351177175	2.68582886803465	2.63894807923814	2.45728186769456	2.99957895632342	2.3059777905951	2.73570855128737	2.52662341223368	2.94470854137796	2.58277113480552	2.56073745636278	2.29636153768775	2.70741067818814	2.70973203668966	2.62602008021878	2.76129727544031	2.41737490910891	1.42404315174978	2.97106375822762	2.85118034930899	3.07903868925017	2.98800058237357	2.81145283419623	3.10057312665073	2.82734291924204	2.78894776832513	3.61360310908014	2.51269031252564	3.05924494325678	3.45119021746421	3.30140178673206	3.40432479337601
TRIAP1_32347	7.56167879909951	7.24199881038953	7.58244697354935	7.46942366862125	6.96180710931436	7.68580643734226	7.58165057373937	7.52535198391671	7.65701828140618	7.66292034094606	7.61880390758846	7.52626655289874	7.57599800553079	7.71848162585235	7.53709000307945	7.42485138791502	7.59524031491035	7.4725292542989	7.3596916664795	7.59634140070416	7.54796526636785	6.86067684100285	7.64370828501741	7.6238449294006	7.55901440490763	7.49573302144374	7.62387500659714	7.42600871609488	7.73304928361379	7.45983674993533	7.56108034871958	7.78384517528091	7.70959595675919	7.75900400792336	7.52940871023607	7.58080633890851
TGFB1_33273	3.07629265416737	2.38117552379657	2.83429785282674	3.0461648093879	2.19940753460121	2.54366165350461	2.88571550226041	2.40725805845632	2.77217873104043	2.49600356590277	2.49354821574163	2.92869001361532	2.63470683565958	2.6607505620849	2.67583878520001	3.01420730475449	2.66143348670224	2.96995811130276	3.01599864943777	2.98031887672816	2.6521170725777	1.92812690593757	2.81952453273804	2.27737220170002	2.30579210728691	2.25218209947296	2.62291257658206	2.74053816922473	2.58231328774875	2.47934846075757	2.86171713980143	2.16316488507965	2.77995095628204	2.90126797063027	2.80757647203319	2.23399841581019
