ID	S1P3_G06	S1P3_A07	S1P3_H06	S1P3_F06	S1P3_D07	S1P3_C07	S1P3_E07	S1P3_B07	S1P3_H07	S1P3_F07	S1P3_A08	S1P3_G07	S1P3_B08	S1P3_D08	S1P3_E08	S1P3_C08	S1P3_A09	S1P3_F08	S1P3_H08	S1P3_C09	S1P3_B09	S1P3_E09	S1P3_D09	S1P3_A10	S1P3_H09	S1P3_F09	S1P3_G09	S1P3_D10	S1P3_C10	S1P3_E10	S1P3_B10	S1P3_G10	S1P3_H10	S1P3_A11	S1P3_F10
PEX11A_9460	5.13275946255188	5.38023789938724	5.83838556128631	5.30675090491905	5.45329212164618	5.4185196800106	6.28174056837733	5.50074833601599	4.49762963988246	5.57400257574234	5.204319290776	4.9819599714837	5.28871955351171	5.23969920264981	5.49984817965506	5.03446802231051	5.01990012893595	5.29358454213629	5.46290714424911	4.49069373844897	5.27910074012593	5.28860366858706	4.62208320662596	5.64612662866218	5.85271489676071	4.81938424926456	5.26071822581688	4.82019234772848	5.41696902184004	5.43952990827725	5.21688946056515	4.86722725386122	5.21388466283428	4.89867033731461	4.92572010362308
BMP4_8153	6.87596644063833	7.27987705928586	6.86787820913249	8.05952297947347	7.73281076384499	7.8500852808603	7.80500339018741	6.97524813943647	6.78401919456309	7.18071443030836	6.93493285124886	7.59193338995781	7.80879577639303	6.8595365384662	7.6195210744432	8.06420457560439	6.35503698916871	7.21405211019238	7.03638517549599	7.28738438090374	8.14777752073908	7.39568950597515	7.16719194734003	6.57429879429912	6.45010728840667	8.0659234210831	7.87261332554918	7.50551198585123	7.64902660857168	7.19175879560286	6.86244464079092	7.04422065977121	7.33991639424576	6.75452419311844	7.5938937091781
SPC25_9925	2.85774499977005	2.39552167274337	2.7582821774118	2.14713023904983	3.6020707242456	3.55147562309689	3.92332507752858	3.58064647625902	2.24939365485523	2.74144681324321	3.31717971004491	3.11279814621368	2.80306366445573	3.05321887395663	3.51245213988281	2.91488030008008	0	2.36196399807092	2.6754243300993	2.75460630075209	2.86888510401754	2.73171876291811	3.01137120482601	3.74052815287697	2.96089496880366	2.82617520643235	3.53698537724218	4.21484348144375	2.44639961515055	2.63854921124258	3.62172962081311	3.55792164816499	3.93499333660136	5.19604051019416	3.99305531410916
MYBPC2_33202	2.85774499977005	3.60239924633753	4.03348796537851	4.24828096759537	3.37624935111292	2.958560022361	4.52001416136401	2.87292200299379	4.02964909569783	3.03633597142589	4.75513906202591	3.62170780465621	4.10148294009545	2.59795408447709	3.66826147236865	3.02939366952669	3.6123717644733	2.26968607418748	2.99513167962258	4.77203995632433	3.07341786899888	3.09140989929623	3.28809865735716	3.18830339431646	3.90007439913885	4.37219547002918	4.2342407182517	4.74502418176418	5.47225319890122	4.10952254046005	4.14880648492447	6.03700989395794	5.43071320102532	5.63095967310163	5.3819596938689
ATF5_8097	5.50175035892674	4.78416383373768	4.9444129760251	5.53730603908896	5.66820228420809	5.87220214428232	5.14105396391504	5.45986499801969	5.26859520170617	5.05435520165501	5.67007788936321	5.23226807438399	5.02979146792454	5.32301802649721	4.91007177268339	4.53088283794337	4.68405339602956	5.02383199203257	5.07238673497183	5.28993974388791	5.38533046091715	5.04325566488912	5.13334615926035	4.42503510872933	4.51012961844109	5.00792518386487	4.97954981061205	5.62658721980134	5.00691697542591	5.58626825538932	4.98925354068942	5.7564058838184	4.30810469595577	5.53978983018012	5.4281489321701
ADCK3_7987	2.74000794192179	1.85701284392475	3.34046884918203	2.61922219192519	2.71623910320341	2.84980324471026	2.47808247170014	2.69645615436158	2.85958187936672	3.22365878627346	3.62741754299507	4.2450582045973	2.84812951460542	2.78589649863088	2.01320126137907	2.91488030008008	3.6123717644733	3.74653755908778	3.93197198328791	2.54621475225399	2.9403334370965	3.24240400389131	3.32362980208535	3.36102777623856	3.90007439913885	2.96506588297246	3.24579986983711	2.96579638499069	2.71439436494099	3.36352659002949	3.56771099292229	3.83432852082353	2.64768267873295	2.01245766433824	2.46523570135078
SESN2_9817	4.03015933803244	4.99164320405766	4.46869010703889	5.27515757150656	4.87991915459446	4.89662432624621	5.3495284203814	4.95142806966972	4.83468176253649	4.8795603352821	4.83285112743784	5.20650642863864	5.32104737309	5.38249395641312	5.36966377796976	5.3197044886424	5.33290737766746	5.35100616157583	4.94457456479071	4.92355553978039	5.34640516566218	5.00151216881008	4.91778817932943	4.74910185782166	4.31683784317591	5.494313049786	5.33842085059521	5.1170413417012	4.09872387268446	4.93640042282139	5.23433238412758	5.29037353791673	5.50429959179677	4.70244636883612	5.4281489321701
TGFB3_10006	2.31513668858354	3.34752232059767	3.40733043191743	3.25906838152959	2.26667562407052	2.46353123861249	2.35456724744572	1.98254191627263	3.4611197727655	2.82100949548259	3.0309915252898	3.2703032397745	2.31792331857642	2.66335999385121	2.52908794074993	2.14619212046959	4.40696476062022	2.9427618928135	3.05137325124395	3.24363031996527	2.44641272215624	3.09140989929623	2.92147061780743	2.76483501407255	2.82206628813118	2.82617520643235	2.70396446422907	2.96579638499069	2.94031947630874	2.99447147314856	3.19267083741999	2.36318997958999	2.81125939704892	2.4730164818654	3.32831130366897
SULT1C2A_9970	11.890379232877	11.9389653240169	11.495992487943	10.5611150858851	11.4797762963829	11.7402198323111	11.6055091450803	12.1520071458929	9.80971279704072	11.4823073844587	11.6994496530097	11.4474961516257	11.3247282996272	11.4203274199075	12.04226524303	12.375008391192	11.0756893035764	11.5637742468595	11.4336538716239	9.6859173825028	12.2125182686894	11.9034387475026	11.8747002034993	11.1830716702023	11.0566645270707	12.1307794555373	12.0573977760997	11.4409564420936	10.6769535129721	11.0917149238191	11.487545983331	11.0805205670593	11.2203885929588	10.9326439444258	10.9353093396056
PPARGC1A_33189	6.64980156498976	7.42178656313172	7.58312220543174	7.56043094039921	6.80535709941151	6.68091719537877	6.77275764595585	6.36435808282345	6.97553946304676	6.60446797897763	7.05004523473824	8.11592309704681	7.77710324381332	6.79897924980477	6.44842232903747	6.6932898224514	6.98615865986823	6.7762839075381	6.49796070532589	7.3422145043014	6.2250750932351	6.90076743430631	8.19371037122805	7.722651021139	7.97980633268671	7.17689638467283	7.35320771016853	7.26102614229572	7.06565774813935	7.04085175609754	7.33222517374745	6.41885404191987	7.0185394846056	7.47387346972242	7.3794778181843
PSMD2_9598	6.72919507650873	6.40806953275088	6.57979687966496	7.10140806941752	7.04204656123229	6.91486056670833	6.88303483399495	6.4847283062371	6.97194795055328	7.21793413707852	7.04352229128317	6.95119187996853	6.74844126950117	6.86302079453115	6.75115252556446	6.82992051223495	6.29440252540328	7.24770146014703	6.83082097178086	6.9663677007841	6.83907873740532	6.57759940317191	7.02873603442938	6.68680818319354	6.9018034895631	7.07705202828264	7.10013982743839	7.01127781233191	6.84605611260056	6.88652901684448	6.27526623372853	6.62678357413765	6.69101057545247	6.93531336627878	6.71438215721882
PDE1B_32328	1.71030327845716	2.39552167274337	2.65200679165262	2.40240095471807	3.00679682138519	2.73217454931202	1.50010131676033	1.63621447001619	2.58651005076253	2.74144681324321	1.88367642847466	3.62170780465621	3.59366575314579	3.35982613489417	2.41636480195919	2.33616716401682	3.31963681399142	3.31011096486952	2.93660835226652	2.87849173324103	3.13562263204688	2.10146116522294	4.03072628814851	2.5906760241035	2.19270385031098	3.55464261730105	3.037926865356	2.89801664726668	3.38645244654855	3.36352659002949	2.68452259808435	2.7661911029926	3.32602751652013	2.26103787395096	3.86458381161881
CPSF4L_32833	0	0	0	1.44080823710855	0.37099089591832	1.09011686639367	0.543155774352543	0	0.955095089923718	0.814198363143875	0	0.414280874643248	1.21953300165139	0	1.20255733141916	0.69867574363082	1.69867751745527	0.398914157748963	0.70833171274889	0.68268536468181	0.800550154174363	0	0.791344559548738	0	0	1.05314178229961	0.886433088939554	1.05357587271321	0	0	0	0.871065709694685	1.70359415276177	0	0
CCNA2_8221	3.62777960855373	3.43757807268861	3.75411642859201	3.49676585954337	4.30505190272235	4.48860134598538	4.98319800374806	3.93901399484323	4.02964909569783	3.75620074816492	3.72847482629246	3.80454259946789	3.74430359925532	3.31981687783131	4.26458280695413	4.47134924655956	1.69867751745527	3.93858523011743	3.73999015670401	3.74470533441751	3.91585919335425	4.64272912429818	3.28809865735716	4.28905600965442	3.59359351065422	4.15723395800998	4.50075744758899	6.00238456451434	3.46122977367851	4.10952254046005	5.59994116873522	5.68845517244848	5.93521698913505	6.41299545211621	5.94479048962418
CEBPB_8281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95197899860626	0	0	0	0	0	0	0	0	0	0	0	0	0.66063979362005	0	0	0	0	0
ATIC_8100	6.23683116679718	6.21784933520908	6.18176404159367	6.48072636739569	6.05295254244838	6.43957948535323	6.57249904058272	5.80273011548892	6.42810003796955	6.31263267690595	6.14860263515726	5.80438018270222	6.3968792578349	6.22048035123628	6.2733865570031	6.30721537001731	7.04868206298068	6.34457678458802	6.11156792184937	6.34303502020736	6.41261811736412	6.11227868226764	5.75746508080164	6.34661910752723	6.1714297214777	6.46071876435807	6.59197107525123	6.41380863748413	6.60352196236116	6.79139841007499	6.28366816179757	7.05325411793193	6.46393414180986	6.34729842926516	6.67661498099957
IFRD2_8875	5.24507008030705	5.60092529775872	4.96675266381915	4.73989866166358	4.54140943294088	4.95029060982671	5.26629287392166	4.71709477361693	5.15915179771184	4.82270726600184	4.83285112743784	5.29472875061538	5.93105773273758	4.15765669407116	5.33906629366528	5.85035700300247	5.80807094631909	4.81115186038421	4.94457456479071	4.90910029598314	5.73591330538875	5.12328507824533	5.12329989647669	3.74052815287697	4.41671845804001	5.98533055359145	5.65015565164049	5.84029464801496	4.7328452233827	4.15726377754161	5.28543040014741	6.00011326178318	6.20906368321594	6.0661860288636	6.04699889159166
GRB10_8746	3.16237701717988	2.48271776866991	2.94988694527873	2.14713023904983	2.26667562407052	3.1541926529928	2.59185193012031	1.42588513102077	2.85958187936672	2.26050878042453	2.92141790854202	2.80475912671655	3.05448782300489	2.21732669093062	2.52908794074993	2.33616716401682	2.4573487864417	1.82705531992877	2.05989794776985	3.09829465039072	3.07341786899888	2.2514595998564	3.01137120482601	0.471392306349304	3.31165380210501	2.96506588297246	3.037926865356	3.0305341230461	2.44639961515055	1.96492256561852	2.87449409681026	2.93208155984697	3.21351590748506	2.9686532392752	2.34197276456851
CHUK_8318	5.03615799248233	5.80079925227855	5.4516651042856	5.33766718156868	5.57365574743239	5.63061663271791	5.74343393240013	5.15296438921476	5.65645605195184	5.44181438421917	5.30592331095758	5.87149191756005	5.6032472567542	4.71541966395541	6.0648243104161	5.98416626903571	5.48535072779917	4.98082300714588	5.17720845715815	5.25607346052082	6.1815069474819	5.62734884501234	5.63553515102102	4.6855252217781	4.92063827682087	6.13260050007412	6.40236575761311	5.79442949283908	4.79198333672062	5.14021531039498	5.59994116873522	6.00011326178318	6.00448314586791	6.04975763014087	5.57223384313722
EFEMP2_32619	5.50175035892674	5.27423995080559	5.69855549525941	6.25640836628388	5.27902770076285	5.00203197148605	5.45853639375185	4.57117344037722	6.11296568584621	5.32385729492107	5.86764202275558	5.98948506823088	6.28661077389984	5.63160470401057	5.45774527721286	5.25055814677534	5.44872326600103	5.07925271168798	5.66568323091279	6.84251930572348	4.60677407072938	5.21745634546682	5.51007220530858	5.79413003367141	5.68256680181682	5.71704854415929	5.81144534284557	6.28041819341216	6.43750952882477	6.05806827872467	6.03764080117889	6.1080875163025	6.97606151702041	6.51225871299208	6.81631345264323
GSTM3_8760	0	0	0	0	0.665830736074535	0	0	0	0.392759749349789	0	0	0	0	0	0.519868181825311	0	0	0	0	0.381352420777562	0.455105026989063	0	0.314478697559962	0.471392306349304	0	0	0	0.44207412031363	0	0	0	0	0	0	0.538257198472394
HIST2H2AA3_8804	10.148318614822	10.4714815417597	10.4933695286509	11.1693136106726	10.2575142561961	10.3799768330458	10.3163890245672	10.3996582119805	11.2452904429321	10.4419089303442	10.452005076658	10.740685312576	10.391481871639	10.3817649530957	10.4730365403954	10.3915490560621	11.8961031949626	10.6033226516542	10.7783291748103	10.9217066816325	10.5940689189828	10.3042851442075	10.2888214831253	10.484996056643	10.2810944284787	10.4600367158122	10.5524280855038	10.8076335939474	10.8044931058032	10.3000315070852	10.430332098552	11.3299408520852	10.926206861372	10.9891990836869	10.9600831350291
HTRA1_8856	7.12525908457904	6.45734100105318	6.52815621339641	6.39513755631157	5.91252138946147	6.39188956020267	6.56555255473427	6.76758524001163	9.02092271351539	6.92117276573412	6.15466832433346	6.08447854739812	7.50896660251718	5.67189226068667	6.51152244847113	7.2248595018352	6.62501356516009	5.32831102716534	6.30325790470879	8.30224973677329	6.98137683875257	6.75764787008886	5.21129296115473	6.4069951851589	5.67249909514914	6.90223237369498	6.71360646991992	7.0931185447848	6.21788865671388	6.22418510235927	6.50820066719871	7.16581467376228	7.08400535881982	6.78461944755692	6.65087616884038
LAP3_8984	11.7688221937975	11.5538515542239	11.6964441633864	11.0134961483345	11.5319981696683	11.8158052150817	11.5908303770693	12.1074808945278	10.703757793308	11.8945872407334	11.641913269553	11.2470733538026	11.0080071507183	11.8290856169957	11.8064631183223	11.4045034171023	10.6819849384176	11.7441832651084	11.4897467560418	10.8687666772941	11.361559699558	11.858840565995	11.6016018928845	11.9887209427236	11.8211088638863	11.351490339337	11.2427743912842	11.0588934701765	11.3639817729213	11.9405269248291	11.9984178659154	10.8210392198378	10.8849005906575	11.5320342504838	10.8709247308483
SULT2A6_32471	0	0	0	0	0	1.42941201374057	0	0	0.392759749349789	0	0	0	0	0	0.519868181825311	0	0	0	0	0	0.800550154174363	0	0.314478697559962	0	0	0	0	0	0	0	0	0	0	0	0.538257198472394
CXCL10_8408	2.96659439634815	3.39325276387849	2.94988694527873	2.14713023904983	2.07917275844784	3.32643703685722	0.936826648556285	0.882366384347421	7.82402112282329	2.26050878042453	2.45511555152991	4.9819599714837	5.10598322102239	2.72592882288497	2.16046649217383	2.97327286855141	3.14748813544948	3.21434152417252	3.70535411789763	8.38683793192198	2.71440797120732	1.93403807649545	3.69315784441549	4.26025166050142	3.20393939745708	4.89082771634985	5.07343894971697	6.0421770171528	2.83177487490494	1.73254446884592	5.42868752122966	5.7564058838184	5.15417322362706	5.10356414552877	5.62606630538203
FADS2_8594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102555086_9117	8.13764984809908	7.75084060848798	8.18832938323635	8.04554626303562	7.20000504800075	7.81796630155869	8.11437999049518	8.11045169562166	7.73146886163885	7.87616075298873	7.69518818514406	7.55157609724712	7.97419915941232	7.8070306873003	8.04856934366198	7.69283333280241	7.87398169808892	7.76547048643243	7.68699806876164	7.68109486939662	7.46898429672983	7.89471797208262	7.43425232969128	7.43114152997532	7.31166090532208	7.86326395382434	7.89593087771491	7.80287025729454	7.40568836114674	8.13708556622282	8.10643596820076	8.1897441820669	8.51530589646534	8.09066669709439	8.34736409974837
KYNU_8979	4.76189183359378	4.74941953420075	4.46869010703889	3.87949334064377	4.79102793469818	4.41416467164528	4.57639044281526	5.18676403727551	3.28706874248438	5.18038341932237	4.51222958197189	3.6601754840051	3.76794880186003	4.26690245740057	4.44781477232741	3.71685699310617	5.89231449948628	4.61883310141045	5.26306834835522	3.49660545615961	4.53934222506406	4.77249295802329	4.32177324833109	4.70703024023861	5.29338072681139	3.86959718334179	4.09789728621215	3.55540910179905	4.60675867750613	4.63297330621837	3.8195977461753	3.65606026425035	3.86222156857528	4.08169071874033	3.45269786967433
EGF_8530	11.3217056747916	11.3594761661891	11.6101568074894	11.6656454346718	11.5753424651933	11.3588087261603	11.2390446093188	11.3952894855595	10.3420532624681	10.919603150838	11.3565043830818	12.1626115948544	12.0509160556411	11.4353256668096	11.3433554588076	11.7404807858213	10.2453835166795	11.4015161826401	11.1599724311227	10.7930487806371	11.3238585975596	11.1119940929974	11.7556715240044	11.3351805611859	11.1423646294491	11.8732400889327	11.7199604819874	10.9154805189286	11.2233627455395	11.2974632049812	11.2008253670918	10.3239845316703	10.8106984585089	9.12377360077869	10.704575342529
PCK2_9440	6.52186488392366	5.60092529775872	6.30084984098685	6.69882612795803	6.2930681163679	6.04247989491819	6.0525326452631	6.60210045460367	5.68305910824646	6.33313192440003	6.20814157893482	5.88779314920298	5.93628459807888	6.62521164282723	6.00760676829971	5.72000998538365	5.01990012893595	6.76787508932129	6.60518124256326	6.21373777277926	5.83297284445339	6.45150456122149	6.30268300105359	7.5158296291279	7.61478468851054	6.59512911330077	6.78195109883858	6.82764895464485	7.60022697085181	7.92247104046754	7.18749863121513	6.5265615707775	6.30827738460109	5.71670896845887	6.90063612797208
