ID	S5P2_C04	S5P2_B04	S5P2_H03	S5P2_A04	S5P2_E04	S5P2_F04	S5P2_D04	S5P2_G04	S5P2_B05	S5P2_H04	S5P2_A05	S5P2_C05	S5P2_G05	S5P2_E05	S5P2_F05	S5P2_D05	S5P2_B06	S5P2_C06	S5P2_H05	S5P2_A06	S5P2_D06	S5P2_G06	S5P2_E06	S5P2_F06	S5P2_H06	S5P2_C07	S5P2_A07	S5P2_B07	S5P2_E07	S5P2_F07	S5P2_D07	S5P2_G07	S5P2_B08	S5P2_C08	S5P2_A08	S5P2_H07
RELB_9675	2.86931985267256	3.19619620959506	2.99934944299829	2.51316136207472	3.29382423426094	3.47231872179152	2.51353077614504	3.43722663936421	2.90206962716574	3.34094251809059	2.98796186662885	2.8124629671808	3.26073798738576	2.6972858957024	3.41433202758028	3.17003731776316	2.8997051420756	3.35160470890912	3.28494969132694	2.82495355974967	3.45326645640823	3.30300977340734	3.14214078724617	2.82648310224422	3.79832470707795	4.16828461508209	2.44819369559717	2.94453815406528	1.44250552388972	3.26967280586231	4.15351915011796	3.12164018965369	3.99490923694858	3.00364057158977	2.77686069141865	1.99029564651153
MAPK10_32770	1.126048482028	0.438310887425759	1.58446686485409	1.06116945893422	1.79326479430256	0.909310580945548	0.835945416547603	0.495353707602863	0.944856253431593	1.66650452303234	0.548175133291146	1.00298189046799	0	0.882815317966341	0.619879980955234	1.63480120169998	1.05458671288028	0.655800189385507	0	0.635303737823012	1.07443641941811	0	0.640775025120522	0	1.60352001130112	2.01151768916316	0	0.686106509340964	1.10116809770547	0	1.13733813748866	0	1.27691581509526	2.27178634955681	0.722815125497789	0.801817572827406
GSTA4_8757	6.47421994301574	5.68404460780725	5.53843128709927	5.95914543292566	5.35078079578752	5.9134872387933	5.93202620191427	6.19988704732122	6.33180817794548	5.46120167446934	6.14562603039465	6.17580005523519	6.10156356043877	5.61783621123156	5.84193463463897	5.66358833676273	6.02433794059447	5.55579052633027	5.59196323590997	5.85763936967051	5.87053145076114	6.16907904881212	5.30679048277599	6.1717272293075	5.23645791906465	5.93156062594831	5.19607946643302	5.87894291562195	5.9997875225343	6.37713439869714	5.649318277347	5.67453114171897	5.97520301797124	6.33583960083127	5.56005309466445	5.46307210810099
CASP7_8203	5.59407207049968	5.4925614624568	5.53843128709927	5.40230081169403	5.22053063582214	5.78151940311961	5.66815251334102	5.63663309977651	5.80831620806658	5.55760126153381	5.79555198354239	5.86383611592547	5.59897595337841	5.55447755433306	5.36653379216921	5.42991555225069	5.31384193810833	5.28474770101305	5.69299244920116	5.27135103640514	5.2286138275504	5.45890848593371	5.36667156887196	5.44804193378256	5.33690977479452	5.66464811127425	5.60753871948017	5.38538547173961	5.7309220739299	5.90161683291174	5.42596858448502	5.71740908226118	5.22078265614449	5.93052238399537	5.12187596299523	5.74883736720152
ANXA4_32944	4.57674108072866	4.4558860680668	4.12858199632461	4.30996092457794	4.51358980487709	4.84105000845633	4.64058075323932	4.34015754314792	4.47734916894577	4.3001405435792	4.97762366684629	4.39799191367938	4.1427792447268	4.49321431660768	4.30641949849386	4.66807325035122	4.42393703320863	4.44079436737781	4.45895028909084	5.09575077705418	4.34718635105708	4.2280065854966	4.15177731888784	4.41355538531731	4.81683076120623	4.99670638396207	4.32932578139145	5.0296581451557	4.22896405203069	4.65557911049309	4.53576274886553	4.76515349566579	4.69521818620479	4.82998404486058	5.09467375097575	4.11707267147504
LOC501038_9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFF_9172	0.838670042345574	1.04617728540871	1.32148203027008	0.786106887314091	1.63863002340765	3.52829291775529	1.12269896171418	1.60801985526224	1.25549808163569	2.16321290086466	0.944461096003751	1.58893698664126	1.81759091211987	1.18011937374778	1.88116993213587	1.81825220129976	1.05458671288028	2.33010713075623	1.11520571793232	1.68394744065336	1.41080178189225	0	1.42088635202014	2.13265516394654	1.23831342897601	3.04909887670364	2.88119585275474	0.686106509340964	0.653189913378643	2.15630277852457	1.99977258900245	0.824056493647572	1.64837610590874	0	2.08814043079977	0.801817572827406
RPS27L_33046	4.45237267648487	3.54232098073321	4.20875004790286	4.14253935626197	3.57540723494156	3.15434502680955	4.06182182114696	3.54242204821828	3.70320725516493	4.3001405435792	4.10250889980893	4.56029346644408	4.05784100452816	3.63152309272818	3.90259754900841	4.40682891338389	4.05469958272713	3.57704222907825	3.84919645575424	4.6317086836472	4.26658699923289	3.57489878620597	4.23980501539287	4.16399701206205	4.59137043562523	2.82051051479146	4.28288874415405	4.17394248224217	4.18422059337122	4.04960421377715	3.32165519738839	4.22640584340026	3.63059550389518	4.28598173720809	3.80817766797282	4.67405206180911
LOC100911946_9096	1.57094949508791	0.774024908132024	1.99944239767537	1.49110250072618	1.63863002340765	1.212396057738	1.90596405797808	1.3998083593708	0.944856253431593	1.66650452303234	0.944461096003751	0.586951112346528	0.589748335247325	1.82044878995525	1.05206433545177	0.881413267272786	1.88471814746519	1.10499351301446	1.45911075011666	1.07486809526498	1.6833813880173	1.24157965561435	0.640775025120522	1.23517267911445	1.89470189792942	1.77637746378594	1.18492841851128	0.686106509340964	1.44250552388972	1.44829574975365	1.48523190565283	0.824056493647572	1.64837610590874	0.712112548902157	1.56130068612297	0
C2CD2L_8174	5.97474628651397	5.91379487096166	5.85725029997626	5.83648342627776	6.35799482220937	5.54422831467079	5.97767114079065	5.6247041168074	5.65784986366923	5.79080155721772	6.16434273302447	5.66405137872869	6.37168848027521	5.86764870453136	5.99547180859213	6.37699277730448	6.22463712471846	5.75341838529961	6.06379695963822	6.07450046688798	6.30315783303487	5.81417110871527	5.87268478960751	5.73152720200482	6.37908639180408	6.3832217508657	6.25053997884288	6.17483494099168	5.9064597368292	6.26809039106775	6.15350637263512	6.42192097445704	5.74573602778475	6.46652211555632	5.98728297911314	6.1770490964744
STX1A_9966	0	0	0.999628289063894	0.4459463983004	0	0.909310580945548	0	0	0	1.20455842792841	0.548175133291146	0	0	0	0	0	0	0.655800189385507	0	0.635303737823012	0	0	0	0	0.748128720599578	0	0	0	0	0	0	0	0	0	0.722815125497789	0.801817572827406
KMO_8974	6.90272855800237	6.19117647647275	6.97654230827419	6.73828911964718	6.718031049546	6.67224137520174	6.90133741627027	6.5481990679663	6.75888491233367	6.62080851388425	7.1728558260483	6.88242397739581	6.74209625167488	6.68226997326268	6.45866199603858	6.86789171214044	6.71345357985451	5.76872764400346	6.36873565655871	7.02750737443181	6.63553723914554	6.76555150161129	6.58583851994104	6.79027306924468	6.14974960521145	6.73492288743586	6.58311775128515	6.8666329198316	6.67747387167895	6.93097207070217	6.40909128120325	6.54604899895862	7.28000630997246	6.72335371140664	6.30465555083417	6.37090641837638
SCYL3_9790	5.77112626998379	5.64363508470509	5.62862812676319	5.80878475384619	6.02493068009769	5.7347040024378	6.03924103137978	6.04738450762717	5.82017448065195	5.59702181342165	6.03810453109959	5.67826639225417	6.02531660996704	5.80369359162124	5.55950009144054	5.9457221522216	5.62849771514789	5.7838761517716	5.81755420841386	5.75791436605224	6.00081708822402	6.08457615393521	5.89996071667881	5.88816105290245	6.25619972393611	5.9026041316449	6.09796090249129	5.92304648922122	5.60078271727837	5.70047365339537	5.46567810281923	5.73837944561573	5.27481715187133	5.51330387211987	5.67470772002657	6.37090641837638
PCNA_9442	6.02800902108336	5.90527415998817	5.97654821069268	5.96752051699627	6.08605846587391	6.04402105562183	5.84603945645183	5.94557530016495	6.28123008079427	5.7794237265851	5.85436719756523	6.12481315604641	5.87204560466745	5.75942540173489	5.9832830103996	5.80068344889554	5.89973655831538	6.15400238946234	6.03842240586771	5.98911435819577	5.81493392952564	6.39641555517389	5.64980669053274	6.30123050213109	5.49744740998061	5.87305452351709	6.42104073332754	5.59982272435059	5.69947116448462	6.13245759129763	6.07865260477111	6.08794619478873	5.64675410784055	5.91534666791599	5.45701487276996	5.70839214277987
GPATCH4_8740	4.81761431944555	4.69215855227513	3.58428095749611	4.52948695007679	4.55741836354123	4.77317525643584	5.64570599251765	5.82564877567642	4.17890947405283	4.05797060835645	4.31843490319813	4.76062491775737	5.85955252527673	5.47458088282286	5.18686989804986	6.04106299698667	4.52863528566975	5.02909616567538	5.28182494446429	4.78433160016895	6.09718632049794	5.01726176891599	4.91057243589056	4.58614135054252	4.85120565459343	4.72624909958197	5.26936510827427	4.55646707544577	5.60078271727837	4.79687040602219	4.24764025148832	4.63701213533273	4.57114663234264	4.42105078047936	4.68454800383398	4.11707267147504
SQSTM1_9937	9.48794143426691	9.46147656453872	9.72121097578319	9.48088837407391	9.67337264461423	9.40805191112324	9.71592468687444	9.59779127154782	9.65169745658688	9.69300616515796	9.76717209378655	9.42906488015756	9.8336751678418	9.64656898255	9.77638638980244	9.91796936256745	9.61681642475617	9.98154468989572	9.84916201952194	9.84544727154163	9.81393521993659	9.69811489505787	9.95478120385308	9.53335512027739	10.1685529400364	10.1165105020689	9.77148739149721	9.81636872150644	9.8784762850834	9.71930734997273	9.82274584132459	9.901270129218	9.82021548435076	10.2898740350646	9.79253631832425	10.323841839319
SLCO1B2_32950	9.37855891314939	8.91939388107005	9.26721477307508	9.02950447991611	8.70162557414523	9.19113127806858	9.00566596723405	9.18768819567934	9.31709709923675	8.89451117524192	9.15484649378308	9.4014829383079	8.85348283469778	9.3739887147154	9.18826950352675	8.75694570726456	9.22723536998685	9.1317318100093	9.15368184045693	8.72121699670009	9.16732207836764	9.28523471506901	8.88891028539617	9.28356706180578	8.45253365800597	9.28209835088443	8.83177290670841	8.75936964858384	9.42301499812496	9.40113100308005	9.18853337002773	8.99714977029569	9.39545669829797	9.44426805047658	8.78355466208511	8.51553565106239
FXYD5_32701	0.838670042345574	1.04617728540871	0.584714704071998	0.4459463983004	0	0.52514066769725	1.36179800602131	1.15639594867989	1.25549808163569	0	1.72734313676739	0.586951112346528	0.589748335247325	0.882815317966341	0	0.506997428465067	1.38718861037262	0	0.662779255435013	0.635303737823012	0	0.750423404666448	0.640775025120522	0.745923648144325	0	0	1.18492841851128	1.49917316181581	0	1.84530237650378	0.677958204094693	1.72732389774405	1.27691581509526	1.18675559502562	0.722815125497789	0.801817572827406
RXRA_32828	9.1261714770122	8.94871334677951	9.274218154971	9.32259541372231	9.39026129946038	9.21903566527164	9.43834650991658	9.06173719282154	8.94302301457694	9.10967222482785	9.36259719913656	9.0199666009762	9.28808273248253	9.27624568015362	9.01499942385122	9.43200860520097	9.31646199068684	8.89589142009308	9.11171893982041	9.76425064977448	9.27167727685015	8.9904476161908	9.35091305043418	9.05107631184488	9.53880358537541	9.53652363042664	9.29070748760266	9.39503025854094	9.13344052662428	9.20800016711624	8.82815131838016	9.11808800648029	9.29607403100162	9.32012628762898	9.67578336415566	9.14630971013455
TSPAN8_33212	2.78931307302076	2.39511855218535	2.99934944299829	2.76454122737216	2.80504829482649	2.74587420246414	2.51353077614504	1.78993700791089	2.71149104070247	2.2968983150445	3.22036539841206	2.32669616575955	2.18106735237118	2.6972858957024	3.26122348728646	2.69469382957445	1.88471814746519	1.72332186506579	1.9692508594094	0.635303737823012	3.59203747784517	2.34871933749416	2.45241943043511	2.68175978716086	3.19461567932682	2.39091149155197	3.3095615499008	2.39576166224508	2.62147153357228	2.98466591964956	2.53580196192098	2.4911504591351	3.35766818379907	2.61013532905714	2.90765850639095	2.23771059179726
CCNC_32560	7.44011968938356	7.53887819940476	7.53841929187119	7.46491816774813	7.53053832022602	7.05226552954913	7.67469960665533	7.42828079408191	7.49914374570555	7.62621903599588	7.80604845008928	7.31880319309465	7.63628967375604	7.5924810608439	7.54469075513494	7.80849729268891	7.61043961463727	7.6856198042431	7.49668507818457	7.73403479882875	7.66016468444114	7.21309332312769	7.72278441239101	7.64910557993216	7.88768156342325	7.74046029579174	7.65064121045942	7.8221319321016	7.61670161187883	7.49134401435586	7.53730510101989	7.51419279341663	7.51142454661006	7.75111286244349	7.63931748323287	7.69274102073574
NCK2_9287	2.86931985267256	2.81460947816267	2.90624623577162	2.418591813886	2.94361828877559	3.22379381356679	3.26832815927767	2.99355254453478	2.80992495383261	2.91137251056712	2.60515871821658	2.70548238982233	2.81962942391843	3.17276217456701	3.26122348728646	3.02830775896434	3.09421269474777	3.35160470890912	2.34536979427073	2.93341717880361	1.41080178189225	2.53007207829745	2.72064298698661	2.82648310224422	3.39431928185882	2.69102286156409	2.75078766160197	2.82565441523708	2.74983798452574	2.98466591964956	2.80709502084824	3.12164018965369	3.14202477962434	2.61013532905714	2.08814043079977	3.41452097000978
TCFL5_9994	0	0	0	0	0	0.52514066769725	0.477691006593886	0	0.548435181850709	0	0	0	0.589748335247325	0	0	0	0	0	0.662779255435013	0	0	1.24157965561435	0.640775025120522	0	0.748128720599578	0	0	0	0	0	0	0	0	0	0	0
ABCB1A_7938	0.838670042345574	1.04617728540871	0.999628289063894	0	0.435397488144401	0	0	0.863409348347233	0.548435181850709	0.902867083765724	0.548175133291146	1.3255056245733	0	0.882815317966341	0.619879980955234	0.506997428465067	1.05458671288028	0	0.662779255435013	0.635303737823012	0.635011033663424	1.24157965561435	0.640775025120522	1.89071534089988	0.748128720599578	0	0	0.686106509340964	0.653189913378643	0	0	0	0	0.712112548902157	1.2021347189069	1.31416984126459
IGTP_8887	5.27959146025176	5.55925324564033	4.85726312237934	5.93372445605428	4.53567051479867	4.86298338032416	5.5761916943877	4.91103521773963	5.44459635596081	5.55760126153381	5.60318713872608	6.36343712898315	5.12242179882322	5.28461250389259	5.90790509279197	3.93706593504965	4.68783509339695	5.48340325735251	5.95950577992001	4.46100852869565	5.16333072303966	6.53023290067375	4.85590632331384	5.35564389139642	6.13587361814369	5.20078395708947	4.95082982548882	5.1081670251609	6.44122182278496	6.37713439869714	6.42931625960105	6.0548925840022	4.98180171101698	7.19485406511917	5.65622026887971	5.33609373410754
CXCL12_8410	5.18895603174404	4.05491317493699	4.93001820359973	5.02290243228054	4.84951821887659	4.74982167214897	5.05250643622084	4.69986506059968	5.08054664964804	4.8712418594826	5.50381157395404	5.17571747389155	5.05827269517482	4.6710178837663	5.02981031825263	5.09870888733747	4.96159770267814	4.55115253749055	4.9957496289527	4.99922547078186	5.37034993393953	4.95515492105829	4.91057243589056	5.23114709194061	4.41875565585655	5.5572672202553	3.77980720960476	5.32091328064586	5.25632016815514	5.79334796031934	4.29249399868311	4.844665181037	5.44943319354362	5.5725467448349	5.22582869648066	5.19685130084128
SEPW1_32392	4.8768816329276	5.48114015545206	4.45872190554078	4.52948695007679	4.55741836354123	5.26007386279568	4.44646797072179	4.08550849811377	5.29966149745115	4.63916838734388	4.61905975295458	4.70616866326306	4.94458053375965	4.38081940720021	4.30641949849386	4.69177316681256	4.42393703320863	4.8098264623763	5.21544671487193	4.99922547078186	4.18121694637583	5.56667759026578	4.91057243589056	5.23114709194061	5.07130859124237	5.20078395708947	4.61824694288377	4.59332686231993	4.9965083268139	4.65557911049309	5.20915833904316	4.28459145325797	4.11826378466897	4.62137463912754	4.75574071114078	4.58749562252704
ATF1_8094	5.3648678528884	5.04227331078413	5.39159161236587	5.2458438621718	5.31292540367508	4.77317525643584	5.22896210241831	5.45992217881652	4.77412374852137	5.16152998498955	5.53290988884558	5.27258973826105	5.64337906407793	5.22074464459171	4.95688608570958	5.68736143926471	5.38993423354427	5.05430215708644	4.91439585078209	5.14169490941928	5.37034993393953	5.21572453840171	5.2654428007011	5.12318529800836	5.31244488203055	4.99670638396207	4.98023132888736	4.88849824661685	5.41963448592918	5.37948556545712	5.08716853784269	5.33232195215307	5.19298703173884	4.89331627020574	5.12187596299523	5.46307210810099
TLK2_10027	2.86931985267256	2.57778824059449	1.80682387711212	2.68551665729766	2.06023773711811	1.67598274085918	2.41078753141157	2.56462104581839	2.90206962716574	1.85173280193894	2.80921979241691	3.00521427064876	1.00717281142934	2.6972858957024	1.65397228737223	2.59766801742594	1.88471814746519	2.48643544303133	1.9692508594094	1.91315698402523	2.57931210947684	3.08833689424408	1.42088635202014	2.33978892311733	2.8311710278903	2.69102286156409	2.06481486978578	1.78062173760479	2.14921043127935	3.39351266394969	2.925736097282	2.67641139311474	3.02077234620292	3.00364057158977	2.29348698873488	2.63298291504246
GNB1_8730	3.01713918459337	2.48934260271387	3.2472622788401	3.10540249664953	3.07003729420372	3.15434502680955	3.0117170456469	3.20058697140321	2.90206962716574	2.99244668687671	3.14698002485711	3.09272084954815	2.47115044833264	2.95452415876208	2.89549031298045	3.47328665300259	2.79164260363039	2.33010713075623	2.64343262825355	2.82495355974967	3.21633758263915	2.53007207829745	2.94673055043184	2.68175978716086	2.34416863375063	3.04909887670364	3.3095615499008	3.96481007669886	3.34515014788946	2.98466591964956	3.13723476144672	2.84056692765671	3.45449538535144	3.40231532132358	3.24110661154358	3.41452097000978
PSME3_32872	6.78389533573825	6.65985003877627	6.78062295683404	6.57797464138488	6.49389850991542	6.36156957591921	6.72520979745322	6.87461545766883	6.83098595880827	6.26060338600897	6.66912908829137	6.57575065479102	6.85338955849305	6.70578920463378	6.80180470377379	6.91395953724806	6.75000596187268	6.83030543698236	6.75104448574392	6.44806340034617	6.90549735894697	6.95993069476569	6.78916374118185	6.87592979470124	6.62737700257092	7.00390113651131	6.82917245088875	6.76529056823161	6.98847053613138	6.93097207070217	6.87498795867808	6.89321242994782	6.84368634960998	6.88008327360742	6.4830790332589	7.00116744178367
RAD9A_9651	2.86931985267256	2.48934260271387	2.80671764466217	1.8218946547596	2.285436830721	2.02627500498544	2.18034484258194	2.56462104581839	2.08320988243434	2.01586270494716	2.08258154244315	2.32669616575955	1.59451834626013	2.26239279535236	2.5436755270471	1.81825220129976	1.88471814746519	2.33010713075623	2.64343262825355	2.11089384678133	3.03357191503561	2.96769702869397	2.12267244467348	2.68175978716086	1.89470189792942	3.04909887670364	1.54115880978574	2.01602471013794	1.71833591649142	2.62913861212448	2.67781606521977	3.24399581049998	1.94351173925249	2.45085712939187	1.84863686058833	1.99029564651153
SEZ6_9819	6.84453512156354	6.88454407628871	6.71350908292603	6.39759261894508	6.95767292161968	6.01492908156123	6.98864763306297	6.89958129824893	6.96520256519828	6.82274770983932	6.6426767054381	6.81325946804195	6.90900823685034	6.59679525345205	6.33941093934088	6.85220297253716	7.08364298800529	6.3701558522938	6.2631627497921	7.32499275441647	6.56987742419236	6.89524881947919	7.26352707668935	7.07740780524597	7.14649085591912	6.99706853278746	6.5244517848133	6.98924862034392	6.63654274661961	6.85759364168444	6.51697578121439	6.90253231420354	7.09714696599042	6.97828068717458	6.98330223670481	6.56461137485261
CDK4_8267	6.22333505378682	5.6229977938768	5.8940867449013	6.11805240696061	5.98536732755607	6.00509991554444	5.89444109244738	6.15911665030151	5.98725952147823	5.72114837282964	6.19197022823194	6.29128362487038	6.38045974246089	6.04408157033301	5.88187777606683	6.0864702675853	5.96338201403169	6.03242775187665	6.44796202170764	6.25255197215228	6.0132212043391	6.24890503765412	5.78761930085129	6.34994314986724	6.14974960521145	6.15671675638758	5.8337738405172	6.21086149678306	6.18150410213515	6.74583676902243	5.71669343705804	6.3824999302809	6.43282974256263	6.62417083851979	5.67470772002657	6.43427865514094
SENP6_9804	7.14297834010645	7.24680898507371	7.6286168585139	7.35749341674514	7.54965297995241	7.28533824308258	7.47273909550493	7.4821640669644	7.322824963611	7.59735130624683	7.53833621852547	7.13003632263977	7.73875666310936	7.51138570172664	7.45926463701378	7.58943188604845	7.44639534360233	7.59834287731925	7.55600447977065	7.68832875914303	7.59564142889154	7.4340960215943	7.64027471330208	7.56391495115307	7.87937757687356	7.47139873206005	7.53652360551537	7.46746180507435	7.43289659673066	7.3684298690979	7.40057800805637	7.62531504316334	7.5282064206591	7.52484524262126	7.51658101278485	7.87279769308921
SPN_32509	0.838670042345574	0.438310887425759	0.584714704071998	0.786106887314091	0.769405070128764	0	0.835945416547603	0.495353707602863	0.548435181850709	0.520939199670416	0	0.586951112346528	1.33053119908401	0	2.07740845350793	0	0	0.655800189385507	0.662779255435013	0	0	0.750423404666448	0	0.745923648144325	0.748128720599578	0.683842243531063	0.710843295482793	1.14917548096981	0.653189913378643	0.898732706382503	0.677958204094693	0.824056493647572	0	0.712112548902157	0	0
AMDHD2_8039	2.86931985267256	2.06872324082663	2.16934674304036	2.91068155346538	3.29382423426094	2.92335997104287	2.60944096719716	2.75174831526577	2.98868069906225	3.27765471009063	3.6502905023	2.00447052766846	2.59689745058012	2.49616471386681	2.5436755270471	3.17003731776316	3.18244173904942	2.982925081877	2.89033467582317	3.77874358250118	3.21633758263915	2.34871933749416	2.94673055043184	2.52088315440291	2.96275784815724	3.57475812451564	2.44819369559717	3.50486236823821	2.48055795410682	2.62913861212448	2.67781606521977	2.84056692765671	3.25387183453531	2.75356404544936	2.63301136134524	3.0760391580445
SEPT5_32632	0.479437912011934	1.6462095037933	1.58446686485409	1.66595870159147	0.769405070128764	0.52514066769725	0.835945416547603	1.3998083593708	0.944856253431593	0	0.944461096003751	2.17456083846657	1.00717281142934	0	1.38418356656112	2.12720934943128	1.38718861037262	1.44703357414768	1.73661263486813	1.07486809526498	1.6833813880173	1.60732294386553	1.42088635202014	1.23517267911445	1.89470189792942	0	0.710843295482793	1.49917316181581	1.10116809770547	2.15630277852457	2.20139656192422	1.72732389774405	0.775347234733848	1.82895841200124	0.722815125497789	0.801817572827406
ECT2_8523	0.838670042345574	0.438310887425759	0.999628289063894	0.4459463983004	0.435397488144401	0	0.477691006593886	0	2.08320988243434	2.01586270494716	1.91586873382362	1.3255056245733	0	1.18011937374778	0.619879980955234	0	0	1.10499351301446	1.73661263486813	1.91315698402523	1.6833813880173	1.24157965561435	0.640775025120522	0.745923648144325	0	0	1.54115880978574	0	0	0.898732706382503	0.677958204094693	1.34525653103807	0.775347234733848	0	0	0
PPP1R3A_32479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIB1_10078	6.07937516562709	6.68992640937701	8.19401587500863	7.66355479040384	7.66683219322692	8.23097338784024	7.09188021358931	7.58732127653342	5.95535481625692	8.60655630892672	6.11708766058284	6.07195808162703	7.7724675796555	7.99216247753363	7.36846004820129	8.1410229321952	7.79668077641952	6.92899566874683	7.8790811371843	7.1561920285695	6.91213629713692	7.26521343778694	6.7522241678175	8.21697305417512	7.91231053702043	7.2987900792129	8.13205182761614	6.72433525359073	7.70249309472043	8.06667100130183	6.71119457766696	8.19841166444833	6.93041012697488	7.85020202411933	7.67648593494603	8.60913114618445
VDAC1_32318	6.38856974417053	5.87940585546715	6.31214879241955	6.21971270603971	6.32667676382603	6.29858643815261	6.50597861149667	6.19988704732122	6.4433534937482	5.97164118949783	6.72062181837959	6.66411024714611	6.48175478126349	6.08949028167431	6.2907859151992	6.65532626501407	6.34421902548235	5.81370417462161	6.19589983617283	6.62021385477342	6.03771400240257	6.4080534786462	6.36873890125912	6.0736203063246	5.8431765118806	6.32984143842547	6.70259122857705	6.69919211949205	6.30157404317944	6.21871024111366	5.7967152094134	6.22797548478832	6.28268094140228	6.41350196986359	6.18078288745615	6.05332968840524
XRCC1_32947	0.479437912011934	0.438310887425759	0	0.4459463983004	1.04043664195226	0	0.477691006593886	0	0	0.520939199670416	0.548175133291146	0	1.59451834626013	0	0	0.506997428465067	0	0	0.662779255435013	0	0.635011033663424	0	0	0	0	0	0	0	0	0	0	0.824056493647572	0.775347234733848	0	0.722815125497789	0
USP22_10140	5.41904123945049	5.3616600893233	5.14902455124178	5.37737475178072	5.64291487093426	5.06572169554585	5.58801250944124	5.28905862397679	5.44459635596081	5.21318364298912	5.50381157395404	5.21525030205546	5.99136402089889	5.20432590458981	5.59197153046775	6.03180749152268	5.01062632593046	5.3058902937008	5.80255956358216	5.25053480369652	5.63399978177815	5.48111596489283	5.2654428007011	5.61678055186625	5.77318970417249	5.84288699515458	5.42714344409377	5.48682239180373	5.56632713570766	5.74765803232921	5.29982819873313	5.21752977640422	5.60517816765333	6.00409499776964	5.32279196578445	4.94166229380863
SLFN2_32654	4.03331853294048	5.2583975139317	3.45875570932054	4.94021414900376	3.07003729420372	4.34477532240248	5.06946999804689	3.68709690735155	3.35754788722636	5.46120167446934	5.17511958615406	5.3277370839835	3.96758748412744	4.19388120272325	5.12164051445072	4.05139923907593	3.7427516844957	4.68627925104072	5.42577222953432	4.18199355712575	4.26658699923289	5.36649365667757	3.39311837547633	3.38938323755089	5.23645791906465	4.16828461508209	4.85884958768094	4.31302820572073	5.43880773975345	5.0053726070766	5.52326532590102	4.80545703796548	3.7875197309179	5.86883754634295	4.60965895592429	5.16731429949941
