ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
EP300_32876	5.2670177192955	4.84740573986049	5.06817602838943	5.03193592390484	5.18093622456388	5.12821727883827	4.784188261365	4.96013616594959	4.96255579936164	5.0558858786803	5.36304909252341	5.30721757691201	5.3855943958686	4.92742283873899	5.59563212882119	4.86770523759571	4.77609048878301	5.30103714729089	5.18951918424262	5.27585499696434	5.00292450214524	4.72676016629423	4.71397613879013	5.06541459048155	4.91053316330806	5.15940247437867	5.14128629057833	4.719730414826	5.1144688268985	5.25649277950161	5.10678530004227
DDX10_8452	5.7815927414047	5.01061748698036	5.1591833163964	5.35341935025079	5.40402975795941	5.38050764011042	5.10816867030649	5.69935772915409	5.26071288501918	5.11423553190745	5.74414454932168	5.40779598088549	5.59112513162421	5.13788221516176	5.66190372413051	5.60288197870343	5.53062607975791	5.77597063426722	5.78478339195285	5.83462858055556	5.79482944210744	5.4128469936267	5.50218598112957	5.68591943415443	5.52537752467844	5.84896510847321	6.26492196302423	6.10752157961945	5.79730785032305	6.14732512526241	5.82503981084677
ENTPD5_32499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2M_7932	9.11839934584831	7.43126535923051	7.9722386655507	8.1592486531041	7.77146808034141	5.06960641888342	7.5913982447813	4.81983728794417	7.01203404383367	6.15478515686307	5.63343968954287	7.30070860269213	6.18470985213835	5.18851698356177	6.19693029407412	5.58476861822356	4.29349227366049	4.99693496638383	4.82592599361325	3.94476230158176	4.24556655006032	4.30092301414087	4.9481408402769	4.07823572014414	3.62769542525687	3.00869621102806	2.59205137445451	1.63807338431077	3.38509079164719	3.51721031898666	3.04684068459501
GSTM3_8760	3.2781976236254	3.42438629603137	2.48216972221814	2.20427745106216	2.4577872483322	2.58798422881815	2.12073323268293	3.45098626871421	3.02823525327627	3.40742434660901	2.31007643080234	2.68521755044113	2.72260803012191	2.09423639449509	3.33519891879283	2.62155521574154	3.61498654880152	2.58381845927607	2.57459119778524	4.06246467042952	3.93680130010678	4.01149346581756	3.62876544508915	3.97481541392366	3.64999639666132	3.59407151241444	3.60906810372473	2.90949253442575	2.8055236476543	3.59724197932079	4.16585881831504
RGD1562178_32879	7.62813475891283	7.36180230076386	7.28022795412486	7.51972220356717	7.46152572890092	7.44930918115272	7.31187059615282	7.40589040178352	7.32912365218247	7.32427195979237	7.68270602137437	7.36716890672668	7.40785902541057	7.30341588393229	7.53822011720084	7.36120934253732	7.17027237356919	7.47685987781056	7.41052409331432	6.98486012501899	7.09627180352765	6.8976890593142	6.98686681437567	6.80745325150865	6.77358231297017	7.02666609559606	7.22497089124507	7.01299625725823	6.82589650005441	7.39955386356746	7.04889451179232
DAB2_33094	3.97291488064535	3.67404793528026	4.22451472627333	4.30756365570901	4.1211921400009	4.54090351913014	3.74842874740428	4.80337175297376	4.47773382340029	4.33778622832944	3.97317082199697	3.87993958179807	4.01807893988329	4.40074850097956	4.0799513845121	4.09328653291819	4.30932512724658	3.7536162889834	3.75399965207034	3.49234220080631	3.90782091208933	3.57868240452974	3.58309886953336	3.58302717928088	3.89374827469601	3.84212935942745	3.30976236859883	3.06931490678702	3.1050266647157	3.74510380250538	3.44697844319994
FGL1_8640	11.4773377661861	10.6777811759653	11.2810302532689	11.3065135585804	11.3125031880671	11.1680069427936	11.1373659745411	10.940374108063	10.8494710438106	10.4476884398911	11.1954129056305	11.1739039426714	11.1785416642218	10.6214838693126	10.3210728265576	11.0870895386141	9.44797025742968	10.3910280555815	10.6758033494466	9.84330448044694	9.40131786050122	9.21812547141761	9.49301816120788	9.55031526395286	8.74435533606481	9.00991492251776	9.10484277372663	8.37332672304805	9.14585467215174	8.89519610838278	8.64968997014265
COPB2_8360	7.91492046466444	7.69686037846324	7.82990516154109	7.99926485765635	7.85224370608661	8.08428144620308	7.81016095621866	8.17080909143439	7.9006183717014	7.93079071867595	7.97634560990441	7.77751598838242	7.94150778696833	7.8776361450164	7.98694131162007	8.02863565384232	7.81632975681474	7.90112385498697	7.73445387440324	7.59235474889296	7.62527063224588	7.64710160540821	7.48433689345899	7.57741620661196	7.53202706988019	7.5509777181348	7.74194024376952	7.97748200437392	7.91489988138277	8.03292999404595	7.62620774036312
JMJD6_8937	3.36478673386766	3.25081162513775	3.46578224503734	3.3385742739179	3.28729242121791	3.60158564518128	3.66925614061197	3.31821081281789	3.74217856334013	3.2075171685292	3.80822544119361	3.73259164224661	3.3316648815198	3.17779553805458	3.53702421615786	3.81115453336077	3.4533861032918	4.09916729696137	3.81624509233723	4.15370829159614	3.42570923502226	3.42674288326758	3.69466429144887	3.79218021870764	3.73590502123608	3.70961222714672	4.14477861166886	4.16188705240693	3.82113659234159	4.36406650305906	3.95680057616077
LRRC41_9160	4.86812567931453	4.73102200125089	4.90945401640027	5.05684417195857	5.18093622456388	5.09333725397809	4.84549477469744	4.88388218128747	4.57462061038013	4.99507644470943	5.37292815705515	5.18782699101055	5.28062453410383	4.69500913889351	5.46561377511714	5.28162496366965	4.9578401604713	5.02274339075177	5.51137931281054	5.30799054183733	4.94704428224093	4.73756499457409	4.56923953644649	5.34798618431898	5.20223253610092	4.89224167140507	5.39749150336787	5.03066648941353	5.00484920151002	5.36335309321104	4.79985389650193
TCERG1_9992	5.7657677266513	5.11563154177487	5.27765759449786	5.32635941311286	5.41166507690134	5.74502462196166	5.51522881355715	5.50940528251247	5.05780694656972	5.20652849770163	5.69773576437146	5.5377744972548	5.45740761248613	4.93929933057897	5.6068909650297	5.59385372544075	5.18077598301355	5.44796588068727	5.76913258149885	5.57554171365997	5.2538416894898	5.17125515008364	5.33317248244442	5.47470380288274	5.05958370046501	5.40201594488949	5.68076158562733	5.6522468060551	5.65940958801939	5.97079035429738	5.39789468906383
NRIP1_9365	5.52379413970108	5.78546076614132	5.44615762607685	5.46927520928664	5.63029872759114	6.06005810316954	5.36421491849136	5.69935772915409	5.68089378522094	5.84021714697414	5.17257779489325	5.28623223645728	5.62270392399228	5.88521808035689	5.69393181975624	5.5384645618465	5.98460544159477	5.55795971705269	5.02355067411002	4.95916481511272	5.53540501292835	5.44616340323488	5.6028706928646	5.53411934689003	5.53139645404854	5.37601644987751	4.89751293572578	6.42673582968427	5.82102329331092	6.24993157872807	5.49966665186232
SMC4_9900	2.10451881014215	2.01524912191798	1.67104991608977	2.14356289738301	1.971194991583	2.29239113123077	1.95259426922477	2.17811062717273	1.73185651333255	2.28982709854444	2.03938981967702	2.55090353343949	1.64781220700023	1.91338688418317	2.36942597640553	2.21356823551817	2.15777504821721	2.02644466217951	1.37086002304004	2.09507847707468	2.69644949413032	2.57925445335415	2.76156620972092	2.17168857184956	2.27831332830369	2.25577602655907	2.28879376036949	2.69092862912293	3.02560624351409	3.08925484311531	2.3735937733808
CD48_8249	6.68252740344455	6.5341982886799	6.20869380005958	6.17809840003705	6.40994820633455	6.38728624435769	6.35505209340375	6.99911805401992	6.21572283354441	6.60826087875555	6.70347760449377	6.31501974659623	6.53102702917612	6.45583342670763	6.30456930298397	6.20484901623923	6.18669714907961	6.14055711852552	6.38001178471924	6.08697573372064	6.16304571379236	5.68816041460265	5.93824915552968	5.95952614230437	5.90964010036883	5.48544519773525	5.85041926217762	5.88493299199478	5.77926187818407	5.6620640591187	5.79675553068075
TP53_10062	5.61494234362994	5.1071664950683	5.28575910380225	5.31263670212461	5.58374555079282	5.45566942281666	5.29557580595362	5.60750551145766	5.33865065570471	5.23310307847797	5.77427457710479	5.58149642221942	5.65360627604545	5.33954896708662	5.90018620752328	5.57562593645457	5.38133778873778	5.78605222724257	5.98322602229002	6.16361689471601	5.90891579816414	5.39930197560984	5.67538624199623	5.92664640101032	5.83373953494417	5.95228777741483	6.59337666919952	6.2444622866973	5.95030307300998	6.41912571249697	6.05259026842417
SNAP25_9907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284711061744162	0	0	0	0	0	0	0	0	0	0	0
CEBPB_8282	8.96399996398676	7.96624381144809	8.68537592045701	8.67441628475888	7.64437869855227	7.12599595975867	7.23606030332681	7.35030119535097	7.07549021259901	7.45231198862219	8.01628828478672	7.91544701502034	7.1149496021309	7.01440721791097	7.65400501544143	7.67550964216195	6.83233662281453	7.44540012157798	7.71280038914675	7.64362272274283	7.48760763697325	7.02441887049975	7.38138015572443	7.51427077736944	7.27115039881583	7.37619647103234	7.68858087616333	7.53246890634086	7.37090862208523	7.60467885297269	7.71956396237467
MAPK3_9190	2.67827216572131	2.08587920455122	2.64217248865016	2.47457242042065	2.57121764561888	2.83319105375209	2.64684210506473	2.68899986868992	2.49648777602355	3.01676085152931	3.40802450073184	3.07603893992426	3.40614393393793	2.46667765932469	3.16283187544142	2.4719061258603	2.15777504821721	3.11852430315594	3.0933358580455	2.87318752695168	2.76269009483619	1.76070115869487	1.64146162889452	1.92767022319479	2.02888162803292	3.13808538799725	2.6975039695596	1.55407672694389	1.9127006045601	2.19912551707484	1.34531064451138
ACBD3_7962	3.63248641925021	2.69521588391608	2.95825508210265	3.03858955749281	3.4143425372677	3.22562974516601	3.26485138450969	3.49266142840469	3.30732271707006	2.93278682749082	3.2017874409253	2.32260961809425	2.98807343500848	2.9145648912002	3.22260517585172	3.19943257190062	3.4533861032918	2.71624867629735	2.62182975828298	3.11033307452912	2.39610861505641	2.95750208225865	3.18489097897545	2.77452501458857	3.21410540123764	2.09506577415124	3.09496762480155	3.41714867097525	3.50706474563435	3.74510380250538	3.38753009186954
ADCY4_7988	2.00017801080263	1.49850734654331	1.56852653393154	1.09727795617132	0.925047643148037	0.876118117780655	1.28412894659241	1.69758112091007	0.255153208481137	1.61324805805077	1.09164539188134	1.09999005812571	1.51948314142176	1.46507057027553	0	1.89865637096811	0.721743642252993	1.22951001604408	1.37086002304004	1.66978089316859	1.33502060533752	0.483472325458167	0.254244125875928	0.766468669822176	1.10790972687576	1.00497568019991	0	0.769066161625138	0.546813385671206	0.725167517595866	0.91110491154816
INPP1_8904	4.27075398863871	3.6035785384195	3.67763202960408	4.00031557158347	3.83354969958496	4.31733402973416	3.8476559462715	4.44844638173914	3.54107322221698	3.88061927912123	4.35844374936756	4.2268744270132	4.58110980808003	3.73610566161704	4.26189343165724	4.21604218561555	4.38598339288536	4.61112643136613	4.47353059172881	4.41206765533954	4.04723008727197	3.95706198429818	4.07058474478503	4.66134083717961	4.28431444149981	4.03169270418229	4.3688371425928	4.61997474367433	4.45739209771038	5.01562439110196	4.05559579083217
ERO1L_8573	7.1346619739421	6.82489264789833	6.88370870848213	6.88483276241518	7.10914017887257	6.94871457937979	7.14389382308353	7.39494259577073	7.27248242388379	7.08508673699783	7.22640062413742	6.96332794684565	6.84062913588116	6.88835964867614	7.21676209523774	7.1495505060816	7.20030184348574	6.88269174955725	6.82559803683733	6.95726391523498	7.32448591398754	7.00666304998479	7.10668942402619	6.66188383254796	6.95693194563983	6.85219832400269	6.84648626091522	6.85742315092228	6.88615625495302	7.14045512636984	6.74871216424246
GLB1_8712	0	0	0.285042618703022	0	0.29241276798639	0	0	0	0	0	0	0.362759423683123	0.341072153623698	0.323702712959707	0	0	0	0.253535235660062	0	0	0	0.261894601649713	0	0	0	0	0	0	0.299159889163882	0	0
FBXO11_8619	5.03585401710128	4.6633463400211	4.75462590284176	4.76599325376174	4.78204338182262	4.64090975113901	4.53902975691008	5.25471141048426	4.80174246418141	4.99507644470943	4.95307866169265	5.18782699101055	5.02104957419826	4.90337246107412	5.01990589908287	5.15230504031322	4.68193343091651	4.99693496638383	5.03231857310231	5.03792138588864	4.6989835221173	4.46594476595809	4.47236915356862	4.59313429555987	4.54451057739611	4.76445504277479	4.41595017694852	3.89794564726001	4.54544251976852	4.74400802347436	4.3327474517833
ARHGEF9_8083	0.37856639814782	0	0	0.464496228626372	0.535429394182184	0.354425841883103	0	1.1903228993159	0	0.297276021639686	0.646701643023919	0.362759423683123	0	0.323702712959707	0.813689588762671	0.933234642394245	0.518819805021034	0.656610136090578	0.673414043068129	0.284711061744162	0.383561274919417	0.261894601649713	0.254244125875928	0	0.254056090652111	0.323920426702002	0.297034201722536	0.435183898639301	0.299159889163882	0.407675015627573	0.28702456681235
PYCARD_33242	4.00022251007157	3.98247814680964	4.02602433687457	3.67523996621926	4.21144567056804	4.35708515614213	3.87143188145049	4.21940276630029	3.54107322221698	4.28795884279948	4.02421233049334	4.41262544340533	4.01807893988329	3.86622363968195	3.58335816755206	3.49930537647306	2.77453748964114	3.45818352842469	4.0926091717644	3.77121409326939	3.75348526554475	2.99400595657396	2.87959843040104	3.33832613805988	2.760573774026	2.53177342423742	3.17017564539425	2.72973345827874	3.02560624351409	3.08925484311531	3.58569139950281
CDCA8_33310	0.678160913259496	0.266437056116874	0.285042618703022	0.815305632267184	0.29241276798639	1.07991170805648	1.13496000655341	0.714592001157246	0.471889726647492	1.37948479477243	0.646701643023919	0.362759423683123	0	0.323702712959707	1.53319065746555	0.683802780001511	1.20059728687063	0.971312768149609	0.993786169425066	1.06407669251866	0.383561274919417	0.844955425322777	0.47032482211891	0.55326274423751	0.657791547108407	0.588281526847293	0.54323079257017	0.435183898639301	0.299159889163882	0.98523726703535	0.526311818848718
LOC290595_32588	0	0.266437056116874	0	0	0	0.354425841883103	0.56408535481257	0	0	0	0	0	0	0	0	0	0	0.253535235660062	0	0	0	0.261894601649713	0	0	0	0	0.54323079257017	0.233939075284409	0	0.407675015627573	0
G6PD_8674	3.73357383949997	3.25081162513775	3.21737928717421	3.25494130814272	3.03385914602817	3.30906755337565	3.22849137017104	3.00920557105995	3.38952019688522	3.37597142222152	3.71809557991274	2.74795894337934	3.57707851995655	3.59307830107742	3.28000017743276	3.33564414082813	2.57942174704027	3.08625147498903	3.02469398459075	3.7479756721812	3.93680130010678	2.71665398509681	2.80199279346591	3.90900662154717	3.69359006804943	5.19948755567715	3.63584785986133	3.09925954317578	4.50208894009839	4.00190392810967	4.14805698180717
DAPK1_32687	0.678160913259496	0.266437056116874	0.522952146390275	0.464496228626372	0	0.354425841883103	0.56408535481257	0	0.255153208481137	0	0	0.893478021839129	0	0	0	0.382041008749072	0	0.469104036945354	0.673414043068129	0.726394251052768	0	0.483472325458167	0.254244125875928	0	0.254056090652111	0	0.297034201722536	0.233939075284409	0.299159889163882	0	0
HTR2C_32686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD10_8048	0	0.685716613662611	0.522952146390275	0.815305632267184	1.08639905097251	0.638725722001346	0.968569885256038	1.54747806058514	0.660278278311255	0.937561527835902	1.27140294749858	1.5855304590821	1.04739209776115	1.46507057027553	1.33078886064663	0.382041008749072	1.20059728687063	0	1.4774326895558	0.905092897919746	0.383561274919417	1.13376990162811	0.254244125875928	1.11669838035602	0.823929439392117	0.323920426702002	1.09968606514743	0.910892213798671	0.299159889163882	0.98523726703535	0.91110491154816
ASAH1_8089	6.51751044519737	6.64944957897962	6.41111789540044	6.40843392424013	6.17892139321863	6.16456659002459	6.26816363680943	6.57818868352077	6.47614554780749	6.20487266602112	6.30985816817839	6.36591410887015	6.66218126863117	6.69526619387812	6.53421428376251	6.30228865637652	6.09376523976912	5.93845463640801	6.22037254248566	6.2405597947645	6.52454787028438	6.17910852017271	6.24358804580452	6.07405323906797	6.07946583846191	6.04320610538127	6.19461286753698	6.5015214192802	6.17856700740668	6.65711352636324	6.51522436254593
B4GALT1_8124	6.44483543184259	5.94596444637289	6.32332584251375	6.48384252427857	6.76321165770307	6.45296183558369	6.15163378764767	6.03876375602957	6.22694517027409	6.22707728011989	6.15243724143042	6.29939462128533	6.02253260070234	5.84158653606863	5.72526430058843	6.18093292681657	5.54407027910113	6.02612883536188	5.98322602229002	5.33163100198139	5.10858294468237	5.21056297417086	5.32625933929658	5.1999134845661	4.9288890902539	4.70999315234317	4.9624252957905	4.55663313876961	5.36087060788037	4.77874734151136	5.16989633183415
ATF6_8098	7.28100658679093	7.31478892445403	6.98420878081902	7.43200416018599	7.19571181921398	7.32201990597723	7.18242061977225	7.56085697405607	7.20976022473196	7.3568595839448	7.24265541098117	7.18075507059985	7.21416148230405	7.2206801121042	7.37329971135821	7.30423185261059	7.31257150854945	7.0717488706728	6.96263299929366	7.24558019842675	7.43271566302031	7.3974782389987	7.38637397567012	7.28271395868575	7.37018322357247	7.56447044927571	7.71707560039217	8.44066090532931	7.70151096264627	8.41611254094044	7.77860572173444
